producer_index=4
producer_count=12
producer_records=8334
producer_throughput=84
1 records sent, 0.1 records/sec (0.00 MB/sec), 5189.0 ms avg latency, 5189.0 ms max latency.
131 records sent, 25.7 records/sec (0.25 MB/sec), 7655.9 ms avg latency, 19605.0 ms max latency.
246 records sent, 48.8 records/sec (0.48 MB/sec), 10981.5 ms avg latency, 12910.0 ms max latency.
370 records sent, 73.9 records/sec (0.72 MB/sec), 15004.2 ms avg latency, 16766.0 ms max latency.
644 records sent, 128.1 records/sec (1.25 MB/sec), 18038.2 ms avg latency, 20564.0 ms max latency.
798 records sent, 159.3 records/sec (1.56 MB/sec), 19513.8 ms avg latency, 21692.0 ms max latency.
846 records sent, 168.7 records/sec (1.65 MB/sec), 14993.6 ms avg latency, 18070.0 ms max latency.
951 records sent, 190.0 records/sec (1.86 MB/sec), 9628.4 ms avg latency, 12971.0 ms max latency.
960 records sent, 191.7 records/sec (1.87 MB/sec), 2716.3 ms avg latency, 6508.0 ms max latency.
421 records sent, 84.0 records/sec (0.82 MB/sec), 26.2 ms avg latency, 84.0 ms max latency.
420 records sent, 83.8 records/sec (0.82 MB/sec), 24.0 ms avg latency, 109.0 ms max latency.
422 records sent, 84.4 records/sec (0.82 MB/sec), 23.5 ms avg latency, 85.0 ms max latency.
421 records sent, 84.1 records/sec (0.82 MB/sec), 19.0 ms avg latency, 105.0 ms max latency.
419 records sent, 83.7 records/sec (0.82 MB/sec), 22.3 ms avg latency, 112.0 ms max latency.
423 records sent, 84.5 records/sec (0.82 MB/sec), 19.1 ms avg latency, 89.0 ms max latency.
420 records sent, 84.0 records/sec (0.82 MB/sec), 18.9 ms avg latency, 110.0 ms max latency.
420 records sent, 84.0 records/sec (0.82 MB/sec), 18.4 ms avg latency, 84.0 ms max latency.
8334 records sent, 83.519567 records/sec (0.82 MB/sec), 7315.96 ms avg latency, 21692.00 ms max latency, 5143 ms 50th, 19701 ms 95th, 20364 ms 99th, 21418 ms 99.9th.
