run_id=security-overhead-final-factorial-plaintext-b5-rf5-isr4-msg10240-tps1000-batch131072-acks1-prod1-compnone-trial2
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-plaintext-b5-rf5-isr4-msg10240-tps1000-batch131072-acks1-prod1-compnone-trial2/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=1000
4996 records sent, 998.0 records/sec (9.75 MB/sec), 10.1 ms avg latency, 675.0 ms max latency.
5004 records sent, 1000.6 records/sec (9.77 MB/sec), 5.2 ms avg latency, 31.0 ms max latency.
5004 records sent, 1000.2 records/sec (9.77 MB/sec), 4.9 ms avg latency, 24.0 ms max latency.
5004 records sent, 1000.2 records/sec (9.77 MB/sec), 4.7 ms avg latency, 40.0 ms max latency.
5005 records sent, 1000.4 records/sec (9.77 MB/sec), 4.6 ms avg latency, 20.0 ms max latency.
4999 records sent, 999.6 records/sec (9.76 MB/sec), 4.6 ms avg latency, 19.0 ms max latency.
5007 records sent, 1000.4 records/sec (9.77 MB/sec), 4.6 ms avg latency, 30.0 ms max latency.
5006 records sent, 1000.6 records/sec (9.77 MB/sec), 4.6 ms avg latency, 21.0 ms max latency.
5007 records sent, 1000.0 records/sec (9.77 MB/sec), 4.3 ms avg latency, 22.0 ms max latency.
5002 records sent, 1000.2 records/sec (9.77 MB/sec), 4.5 ms avg latency, 31.0 ms max latency.
5006 records sent, 1000.0 records/sec (9.77 MB/sec), 4.6 ms avg latency, 21.0 ms max latency.
5006 records sent, 1000.4 records/sec (9.77 MB/sec), 5.3 ms avg latency, 49.0 ms max latency.
5005 records sent, 1000.2 records/sec (9.77 MB/sec), 5.0 ms avg latency, 66.0 ms max latency.
5002 records sent, 1000.4 records/sec (9.77 MB/sec), 4.7 ms avg latency, 23.0 ms max latency.
5005 records sent, 1000.0 records/sec (9.77 MB/sec), 4.5 ms avg latency, 18.0 ms max latency.
5004 records sent, 1000.0 records/sec (9.77 MB/sec), 4.7 ms avg latency, 21.0 ms max latency.
5004 records sent, 1000.2 records/sec (9.77 MB/sec), 5.1 ms avg latency, 27.0 ms max latency.
5006 records sent, 1001.0 records/sec (9.78 MB/sec), 5.5 ms avg latency, 55.0 ms max latency.
5006 records sent, 1000.2 records/sec (9.77 MB/sec), 4.9 ms avg latency, 58.0 ms max latency.
100000 records sent, 999.220608 records/sec (9.76 MB/sec), 5.05 ms avg latency, 675.00 ms max latency, 5 ms 50th, 9 ms 95th, 20 ms 99th, 49 ms 99.9th.
