producer_index=7
producer_count=12
producer_records=8333
producer_throughput=833
1 records sent, 0.1 records/sec (0.01 MB/sec), 17833.0 ms avg latency, 17833.0 ms max latency.
48 records sent, 9.0 records/sec (0.88 MB/sec), 7679.8 ms avg latency, 9162.0 ms max latency.
144 records sent, 28.5 records/sec (2.78 MB/sec), 9748.6 ms avg latency, 11119.0 ms max latency.
174 records sent, 33.9 records/sec (3.31 MB/sec), 8671.4 ms avg latency, 10228.0 ms max latency.
138 records sent, 27.4 records/sec (2.67 MB/sec), 7790.9 ms avg latency, 9042.0 ms max latency.
144 records sent, 28.5 records/sec (2.78 MB/sec), 9105.6 ms avg latency, 10090.0 ms max latency.
360 records sent, 70.9 records/sec (6.92 MB/sec), 5668.0 ms avg latency, 9696.0 ms max latency.
413 records sent, 82.4 records/sec (8.05 MB/sec), 1258.6 ms avg latency, 3080.0 ms max latency.
284 records sent, 56.5 records/sec (5.52 MB/sec), 66.2 ms avg latency, 239.0 ms max latency.
302 records sent, 60.4 records/sec (5.90 MB/sec), 74.5 ms avg latency, 370.0 ms max latency.
283 records sent, 56.3 records/sec (5.50 MB/sec), 91.1 ms avg latency, 445.0 ms max latency.
272 records sent, 54.3 records/sec (5.31 MB/sec), 73.3 ms avg latency, 219.0 ms max latency.
293 records sent, 58.3 records/sec (5.70 MB/sec), 53.4 ms avg latency, 261.0 ms max latency.
328 records sent, 65.2 records/sec (6.37 MB/sec), 53.2 ms avg latency, 230.0 ms max latency.
311 records sent, 62.0 records/sec (6.05 MB/sec), 52.0 ms avg latency, 152.0 ms max latency.
310 records sent, 61.8 records/sec (6.03 MB/sec), 62.9 ms avg latency, 320.0 ms max latency.
299 records sent, 59.6 records/sec (5.82 MB/sec), 65.0 ms avg latency, 257.0 ms max latency.
318 records sent, 63.4 records/sec (6.19 MB/sec), 56.5 ms avg latency, 187.0 ms max latency.
351 records sent, 70.0 records/sec (6.84 MB/sec), 54.6 ms avg latency, 219.0 ms max latency.
337 records sent, 67.0 records/sec (6.55 MB/sec), 51.6 ms avg latency, 162.0 ms max latency.
362 records sent, 72.4 records/sec (7.07 MB/sec), 67.1 ms avg latency, 261.0 ms max latency.
289 records sent, 57.6 records/sec (5.63 MB/sec), 49.6 ms avg latency, 190.0 ms max latency.
305 records sent, 61.0 records/sec (5.96 MB/sec), 59.9 ms avg latency, 248.0 ms max latency.
316 records sent, 63.2 records/sec (6.17 MB/sec), 54.3 ms avg latency, 175.0 ms max latency.
328 records sent, 65.4 records/sec (6.39 MB/sec), 61.7 ms avg latency, 202.0 ms max latency.
328 records sent, 65.0 records/sec (6.34 MB/sec), 49.0 ms avg latency, 222.0 ms max latency.
311 records sent, 62.1 records/sec (6.07 MB/sec), 41.2 ms avg latency, 153.0 ms max latency.
298 records sent, 58.6 records/sec (5.72 MB/sec), 47.1 ms avg latency, 129.0 ms max latency.
298 records sent, 59.4 records/sec (5.80 MB/sec), 38.5 ms avg latency, 250.0 ms max latency.
8333 records sent, 50.541626 records/sec (4.94 MB/sec), 1036.93 ms avg latency, 17833.00 ms max latency, 54 ms 50th, 8654 ms 95th, 9832 ms 99th, 10836 ms 99.9th.
