producer_index=1
producer_count=6
producer_records=16667
producer_throughput=1667
1 records sent, 0.1 records/sec (0.01 MB/sec), 3244.0 ms avg latency, 3244.0 ms max latency.
216 records sent, 42.7 records/sec (4.17 MB/sec), 4610.3 ms avg latency, 9685.0 ms max latency.
491 records sent, 97.6 records/sec (9.53 MB/sec), 3267.9 ms avg latency, 5671.0 ms max latency.
865 records sent, 172.5 records/sec (16.84 MB/sec), 1274.5 ms avg latency, 2352.0 ms max latency.
799 records sent, 159.4 records/sec (15.57 MB/sec), 167.5 ms avg latency, 705.0 ms max latency.
761 records sent, 152.2 records/sec (14.86 MB/sec), 36.6 ms avg latency, 346.0 ms max latency.
767 records sent, 153.4 records/sec (14.98 MB/sec), 26.7 ms avg latency, 84.0 ms max latency.
778 records sent, 155.4 records/sec (15.17 MB/sec), 37.7 ms avg latency, 202.0 ms max latency.
805 records sent, 160.9 records/sec (15.71 MB/sec), 24.0 ms avg latency, 120.0 ms max latency.
794 records sent, 158.8 records/sec (15.51 MB/sec), 22.4 ms avg latency, 120.0 ms max latency.
797 records sent, 159.4 records/sec (15.56 MB/sec), 25.2 ms avg latency, 131.0 ms max latency.
884 records sent, 176.7 records/sec (17.25 MB/sec), 32.7 ms avg latency, 258.0 ms max latency.
793 records sent, 158.5 records/sec (15.48 MB/sec), 19.5 ms avg latency, 80.0 ms max latency.
855 records sent, 170.9 records/sec (16.69 MB/sec), 19.1 ms avg latency, 133.0 ms max latency.
834 records sent, 166.5 records/sec (16.26 MB/sec), 21.8 ms avg latency, 125.0 ms max latency.
855 records sent, 171.0 records/sec (16.70 MB/sec), 41.2 ms avg latency, 441.0 ms max latency.
821 records sent, 164.0 records/sec (16.02 MB/sec), 18.0 ms avg latency, 85.0 ms max latency.
832 records sent, 166.0 records/sec (16.21 MB/sec), 15.0 ms avg latency, 77.0 ms max latency.
871 records sent, 173.9 records/sec (16.98 MB/sec), 16.7 ms avg latency, 105.0 ms max latency.
830 records sent, 165.8 records/sec (16.19 MB/sec), 14.8 ms avg latency, 95.0 ms max latency.
909 records sent, 181.3 records/sec (17.71 MB/sec), 15.5 ms avg latency, 89.0 ms max latency.
917 records sent, 183.1 records/sec (17.88 MB/sec), 16.1 ms avg latency, 100.0 ms max latency.
16667 records sent, 143.360944 records/sec (14.00 MB/sec), 250.63 ms avg latency, 9685.00 ms max latency, 19 ms 50th, 1806 ms 95th, 4848 ms 99th, 5419 ms 99.9th.
