run_id=security-overhead-final-factorial-mtls-b5-rf5-isr3-msg102400-tps1000-batch16384-acks1-prod1-complz4-trial3
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-mtls-b5-rf5-isr3-msg102400-tps1000-batch16384-acks1-prod1-complz4-trial3/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=1000
1980 records sent, 396.0 records/sec (38.67 MB/sec), 466.7 ms avg latency, 1410.0 ms max latency.
4461 records sent, 891.8 records/sec (87.09 MB/sec), 4.1 ms avg latency, 35.0 ms max latency.
5362 records sent, 1072.4 records/sec (104.73 MB/sec), 4.5 ms avg latency, 32.0 ms max latency.
5494 records sent, 1098.8 records/sec (107.30 MB/sec), 4.1 ms avg latency, 48.0 ms max latency.
6450 records sent, 1289.7 records/sec (125.95 MB/sec), 5.7 ms avg latency, 73.0 ms max latency.
6267 records sent, 1253.1 records/sec (122.38 MB/sec), 4.8 ms avg latency, 72.0 ms max latency.
5002 records sent, 999.6 records/sec (97.62 MB/sec), 2.9 ms avg latency, 72.0 ms max latency.
5007 records sent, 1001.4 records/sec (97.79 MB/sec), 2.7 ms avg latency, 57.0 ms max latency.
5001 records sent, 1000.2 records/sec (97.68 MB/sec), 2.6 ms avg latency, 70.0 ms max latency.
4996 records sent, 999.2 records/sec (97.58 MB/sec), 2.8 ms avg latency, 61.0 ms max latency.
5007 records sent, 1001.2 records/sec (97.77 MB/sec), 2.8 ms avg latency, 67.0 ms max latency.
5000 records sent, 1000.0 records/sec (97.66 MB/sec), 2.7 ms avg latency, 67.0 ms max latency.
4955 records sent, 990.6 records/sec (96.74 MB/sec), 20.2 ms avg latency, 420.0 ms max latency.
5052 records sent, 1010.2 records/sec (98.65 MB/sec), 6.7 ms avg latency, 219.0 ms max latency.
5002 records sent, 1000.0 records/sec (97.66 MB/sec), 3.0 ms avg latency, 64.0 ms max latency.
4998 records sent, 999.6 records/sec (97.62 MB/sec), 2.5 ms avg latency, 40.0 ms max latency.
5005 records sent, 1000.8 records/sec (97.73 MB/sec), 2.8 ms avg latency, 61.0 ms max latency.
5004 records sent, 1000.6 records/sec (97.71 MB/sec), 2.6 ms avg latency, 55.0 ms max latency.
4998 records sent, 999.4 records/sec (97.60 MB/sec), 2.5 ms avg latency, 51.0 ms max latency.
100000 records sent, 999.700090 records/sec (97.63 MB/sec), 13.56 ms avg latency, 1410.00 ms max latency, 2 ms 50th, 17 ms 95th, 387 ms 99th, 1066 ms 99.9th.
