producer_index=4
producer_count=6
producer_records=16667
producer_throughput=167
1 records sent, 0.1 records/sec (0.00 MB/sec), 2236.0 ms avg latency, 2236.0 ms max latency.
2359 records sent, 471.6 records/sec (0.46 MB/sec), 1434.1 ms avg latency, 9351.0 ms max latency.
836 records sent, 167.2 records/sec (0.16 MB/sec), 7.9 ms avg latency, 35.0 ms max latency.
837 records sent, 167.2 records/sec (0.16 MB/sec), 7.6 ms avg latency, 20.0 ms max latency.
836 records sent, 167.1 records/sec (0.16 MB/sec), 7.8 ms avg latency, 38.0 ms max latency.
837 records sent, 167.2 records/sec (0.16 MB/sec), 7.4 ms avg latency, 17.0 ms max latency.
836 records sent, 166.9 records/sec (0.16 MB/sec), 7.2 ms avg latency, 19.0 ms max latency.
837 records sent, 167.3 records/sec (0.16 MB/sec), 7.2 ms avg latency, 36.0 ms max latency.
835 records sent, 166.9 records/sec (0.16 MB/sec), 6.8 ms avg latency, 19.0 ms max latency.
838 records sent, 167.3 records/sec (0.16 MB/sec), 6.8 ms avg latency, 23.0 ms max latency.
836 records sent, 167.0 records/sec (0.16 MB/sec), 6.7 ms avg latency, 23.0 ms max latency.
834 records sent, 166.8 records/sec (0.16 MB/sec), 6.4 ms avg latency, 21.0 ms max latency.
837 records sent, 167.2 records/sec (0.16 MB/sec), 6.4 ms avg latency, 29.0 ms max latency.
836 records sent, 167.2 records/sec (0.16 MB/sec), 6.3 ms avg latency, 17.0 ms max latency.
836 records sent, 167.0 records/sec (0.16 MB/sec), 6.2 ms avg latency, 18.0 ms max latency.
836 records sent, 167.1 records/sec (0.16 MB/sec), 6.0 ms avg latency, 14.0 ms max latency.
835 records sent, 167.0 records/sec (0.16 MB/sec), 6.2 ms avg latency, 18.0 ms max latency.
836 records sent, 167.1 records/sec (0.16 MB/sec), 6.2 ms avg latency, 15.0 ms max latency.
835 records sent, 166.9 records/sec (0.16 MB/sec), 6.2 ms avg latency, 22.0 ms max latency.
16667 records sent, 166.908679 records/sec (0.16 MB/sec), 208.93 ms avg latency, 9351.00 ms max latency, 7 ms 50th, 2265 ms 95th, 2701 ms 99th, 2793 ms 99.9th.
