producer_index=11
producer_count=12
producer_records=8333
producer_throughput=83
1 records sent, 0.1 records/sec (0.00 MB/sec), 8792.0 ms avg latency, 8792.0 ms max latency.
1150 records sent, 229.4 records/sec (0.22 MB/sec), 839.5 ms avg latency, 1674.0 ms max latency.
420 records sent, 83.8 records/sec (0.08 MB/sec), 28.7 ms avg latency, 129.0 ms max latency.
417 records sent, 83.4 records/sec (0.08 MB/sec), 14.6 ms avg latency, 64.0 ms max latency.
413 records sent, 82.3 records/sec (0.08 MB/sec), 14.4 ms avg latency, 83.0 ms max latency.
418 records sent, 83.2 records/sec (0.08 MB/sec), 15.5 ms avg latency, 67.0 ms max latency.
417 records sent, 83.4 records/sec (0.08 MB/sec), 15.9 ms avg latency, 87.0 ms max latency.
416 records sent, 83.1 records/sec (0.08 MB/sec), 15.8 ms avg latency, 116.0 ms max latency.
417 records sent, 83.3 records/sec (0.08 MB/sec), 16.1 ms avg latency, 95.0 ms max latency.
415 records sent, 83.0 records/sec (0.08 MB/sec), 15.0 ms avg latency, 100.0 ms max latency.
416 records sent, 83.0 records/sec (0.08 MB/sec), 16.1 ms avg latency, 80.0 ms max latency.
416 records sent, 83.2 records/sec (0.08 MB/sec), 13.3 ms avg latency, 112.0 ms max latency.
416 records sent, 83.0 records/sec (0.08 MB/sec), 16.9 ms avg latency, 106.0 ms max latency.
416 records sent, 83.1 records/sec (0.08 MB/sec), 15.5 ms avg latency, 133.0 ms max latency.
409 records sent, 81.4 records/sec (0.08 MB/sec), 13.3 ms avg latency, 97.0 ms max latency.
424 records sent, 84.8 records/sec (0.08 MB/sec), 14.4 ms avg latency, 112.0 ms max latency.
415 records sent, 82.9 records/sec (0.08 MB/sec), 12.2 ms avg latency, 90.0 ms max latency.
416 records sent, 83.1 records/sec (0.08 MB/sec), 9.8 ms avg latency, 65.0 ms max latency.
416 records sent, 83.0 records/sec (0.08 MB/sec), 8.8 ms avg latency, 51.0 ms max latency.
8333 records sent, 82.958347 records/sec (0.08 MB/sec), 129.83 ms avg latency, 8792.00 ms max latency, 11 ms 50th, 1128 ms 95th, 1531 ms 99th, 1669 ms 99.9th.
