producer_index=3
producer_count=12
producer_records=8334
producer_throughput=834
1 records sent, 0.1 records/sec (0.01 MB/sec), 5539.0 ms avg latency, 5539.0 ms max latency.
77 records sent, 14.6 records/sec (1.43 MB/sec), 7312.6 ms avg latency, 16782.0 ms max latency.
126 records sent, 25.0 records/sec (2.44 MB/sec), 10162.8 ms avg latency, 12747.0 ms max latency.
240 records sent, 47.7 records/sec (4.66 MB/sec), 8710.7 ms avg latency, 13097.0 ms max latency.
324 records sent, 64.3 records/sec (6.28 MB/sec), 4355.2 ms avg latency, 5620.0 ms max latency.
448 records sent, 89.2 records/sec (8.71 MB/sec), 3028.1 ms avg latency, 4119.0 ms max latency.
506 records sent, 101.2 records/sec (9.88 MB/sec), 1392.8 ms avg latency, 2489.0 ms max latency.
393 records sent, 78.1 records/sec (7.63 MB/sec), 88.6 ms avg latency, 587.0 ms max latency.
367 records sent, 73.0 records/sec (7.13 MB/sec), 46.3 ms avg latency, 192.0 ms max latency.
396 records sent, 79.1 records/sec (7.72 MB/sec), 96.6 ms avg latency, 480.0 ms max latency.
381 records sent, 76.1 records/sec (7.43 MB/sec), 41.2 ms avg latency, 137.0 ms max latency.
385 records sent, 76.9 records/sec (7.51 MB/sec), 69.8 ms avg latency, 329.0 ms max latency.
391 records sent, 77.7 records/sec (7.59 MB/sec), 52.7 ms avg latency, 191.0 ms max latency.
416 records sent, 83.1 records/sec (8.12 MB/sec), 46.6 ms avg latency, 136.0 ms max latency.
401 records sent, 79.9 records/sec (7.81 MB/sec), 42.2 ms avg latency, 132.0 ms max latency.
399 records sent, 79.8 records/sec (7.79 MB/sec), 36.6 ms avg latency, 111.0 ms max latency.
386 records sent, 76.8 records/sec (7.50 MB/sec), 47.5 ms avg latency, 265.0 ms max latency.
403 records sent, 80.5 records/sec (7.86 MB/sec), 32.3 ms avg latency, 96.0 ms max latency.
424 records sent, 84.4 records/sec (8.24 MB/sec), 37.5 ms avg latency, 159.0 ms max latency.
415 records sent, 82.8 records/sec (8.08 MB/sec), 31.1 ms avg latency, 130.0 ms max latency.
429 records sent, 85.3 records/sec (8.33 MB/sec), 34.4 ms avg latency, 144.0 ms max latency.
431 records sent, 86.0 records/sec (8.40 MB/sec), 31.2 ms avg latency, 118.0 ms max latency.
437 records sent, 87.2 records/sec (8.51 MB/sec), 32.3 ms avg latency, 178.0 ms max latency.
8334 records sent, 64.279269 records/sec (6.28 MB/sec), 927.15 ms avg latency, 16782.00 ms max latency, 44 ms 50th, 5591 ms 95th, 11102 ms 99th, 12584 ms 99.9th.
