sweep_value,run_count,throughput_records_per_sec_mean,throughput_records_per_sec_min,throughput_records_per_sec_max,throughput_mb_per_sec_mean,throughput_mb_per_sec_min,throughput_mb_per_sec_max,avg_latency_ms_mean,avg_latency_ms_min,avg_latency_ms_max,max_latency_ms_mean,max_latency_ms_min,max_latency_ms_max
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod12-complz4-trial1,1,997.9263860000001,997.9263860000001,997.9263860000001,0.9599999999999999,0.9599999999999999,0.9599999999999999,443.75628069999993,443.75628069999993,443.75628069999993,16190,16190.0,16190.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod12-complz4-trial2,1,998.1934159999998,998.1934159999998,998.1934159999998,0.9599999999999999,0.9599999999999999,0.9599999999999999,470.06192820000007,470.06192820000007,470.06192820000007,15877,15877.0,15877.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod12-complz4-trial3,1,998.108645,998.108645,998.108645,0.9599999999999999,0.9599999999999999,0.9599999999999999,435.8182153,435.8182153,435.8182153,15457,15457.0,15457.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod12-compnone-trial1,1,998.1570790000002,998.1570790000002,998.1570790000002,0.9599999999999999,0.9599999999999999,0.9599999999999999,477.574107,477.574107,477.574107,15887,15887.0,15887.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod12-compnone-trial2,1,997.9242420000002,997.9242420000002,997.9242420000002,0.9599999999999999,0.9599999999999999,0.9599999999999999,458.29786629999995,458.29786629999995,458.29786629999995,15919,15919.0,15919.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod12-compnone-trial3,1,998.046318,998.046318,998.046318,0.9599999999999999,0.9599999999999999,0.9599999999999999,470.92047949999994,470.92047949999994,470.92047949999994,16006,16006.0,16006.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod6-complz4-trial1,1,999.6428530000001,999.6428530000001,999.6428530000001,0.9600000000000001,0.9600000000000001,0.9600000000000001,109.12993540000001,109.12993540000001,109.12993540000001,7549,7549.0,7549.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod6-complz4-trial2,1,999.7277620000001,999.7277620000001,999.7277620000001,0.9600000000000001,0.9600000000000001,0.9600000000000001,106.7317293,106.7317293,106.7317293,7680,7680.0,7680.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod6-complz4-trial3,1,999.5959459999999,999.5959459999999,999.5959459999999,0.9600000000000001,0.9600000000000001,0.9600000000000001,119.85687700000001,119.85687700000001,119.85687700000001,7911,7911.0,7911.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod6-compnone-trial1,1,999.691266,999.691266,999.691266,0.9600000000000001,0.9600000000000001,0.9600000000000001,101.84173760000002,101.84173760000002,101.84173760000002,7576,7576.0,7576.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod6-compnone-trial2,1,999.6676830000001,999.6676830000001,999.6676830000001,0.9600000000000001,0.9600000000000001,0.9600000000000001,125.5435033,125.5435033,125.5435033,7973,7973.0,7973.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch131072-acksall-prod6-compnone-trial3,1,999.6714589999999,999.6714589999999,999.6714589999999,0.9600000000000001,0.9600000000000001,0.9600000000000001,107.9617166,107.9617166,107.9617166,7559,7559.0,7559.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch16384-acks1-prod1-complz4-trial1,1,999.770053,999.770053,999.770053,0.98,0.98,0.98,6.63,6.63,6.63,1117,1117.0,1117.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch16384-acks1-prod1-complz4-trial2,1,999.760058,999.760058,999.760058,0.98,0.98,0.98,6.49,6.49,6.49,1040,1040.0,1040.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch16384-acks1-prod1-complz4-trial3,1,999.760058,999.760058,999.760058,0.98,0.98,0.98,6.84,6.84,6.84,1014,1014.0,1014.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch16384-acks1-prod1-compnone-trial1,1,999.710084,999.710084,999.710084,0.98,0.98,0.98,6.68,6.68,6.68,1039,1039.0,1039.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch16384-acks1-prod1-compnone-trial2,1,999.70009,999.70009,999.70009,0.98,0.98,0.98,6.42,6.42,6.42,1020,1020.0,1020.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch16384-acks1-prod1-compnone-trial3,1,999.610152,999.610152,999.610152,0.98,0.98,0.98,6.28,6.28,6.28,977,977.0,977.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch16384-acks1-prod12-complz4-trial1,1,997.852481,997.852481,997.852481,0.9599999999999999,0.9599999999999999,0.9599999999999999,487.8641812000001,487.8641812000001,487.8641812000001,14571,14571.0,14571.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch16384-acks1-prod12-complz4-trial2,1,997.0668069999999,997.0668069999999,997.0668069999999,0.9599999999999999,0.9599999999999999,0.9599999999999999,545.9177801999999,545.9177801999999,545.9177801999999,16492,16492.0,16492.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch16384-acks1-prod12-complz4-trial3,1,997.7294970000002,997.7294970000002,997.7294970000002,0.9599999999999999,0.9599999999999999,0.9599999999999999,498.74052799999987,498.74052799999987,498.74052799999987,15053,15053.0,15053.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch16384-acks1-prod12-compnone-trial1,1,997.8844020000001,997.8844020000001,997.8844020000001,0.9599999999999999,0.9599999999999999,0.9599999999999999,434.3755931,434.3755931,434.3755931,14326,14326.0,14326.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch16384-acks1-prod12-compnone-trial2,1,998.234462,998.234462,998.234462,0.9599999999999999,0.9599999999999999,0.9599999999999999,428.49524460000004,428.49524460000004,428.49524460000004,14299,14299.0,14299.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch16384-acks1-prod12-compnone-trial3,1,998.1537500000001,998.1537500000001,998.1537500000001,0.9599999999999999,0.9599999999999999,0.9599999999999999,426.2974832000001,426.2974832000001,426.2974832000001,14311,14311.0,14311.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch16384-acks1-prod6-complz4-trial1,1,999.4548219999999,999.4548219999999,999.4548219999999,0.9600000000000001,0.9600000000000001,0.9600000000000001,119.8666932,119.8666932,119.8666932,7232,7232.0,7232.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch16384-acks1-prod6-complz4-trial2,1,999.5745550000001,999.5745550000001,999.5745550000001,0.9600000000000001,0.9600000000000001,0.9600000000000001,125.08004809999998,125.08004809999998,125.08004809999998,7359,7359.0,7359.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch16384-acks1-prod6-complz4-trial3,1,999.607501,999.607501,999.607501,0.9600000000000001,0.9600000000000001,0.9600000000000001,143.45497759999998,143.45497759999998,143.45497759999998,7827,7827.0,7827.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch16384-acks1-prod6-compnone-trial1,1,999.70115,999.70115,999.70115,0.9600000000000001,0.9600000000000001,0.9600000000000001,118.09841209999999,118.09841209999999,118.09841209999999,7588,7588.0,7588.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch16384-acks1-prod6-compnone-trial2,1,999.6682780000001,999.6682780000001,999.6682780000001,0.9600000000000001,0.9600000000000001,0.9600000000000001,111.2282384,111.2282384,111.2282384,7130,7130.0,7130.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch16384-acks1-prod6-compnone-trial3,1,999.641013,999.641013,999.641013,0.9600000000000001,0.9600000000000001,0.9600000000000001,108.27995950000002,108.27995950000002,108.27995950000002,7213,7213.0,7213.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod1-complz4-trial1,1,999.770053,999.770053,999.770053,0.98,0.98,0.98,7.68,7.68,7.68,1120,1120.0,1120.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod1-complz4-trial2,1,999.750062,999.750062,999.750062,0.98,0.98,0.98,7.59,7.59,7.59,1015,1015.0,1015.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod1-complz4-trial3,1,999.70009,999.70009,999.70009,0.98,0.98,0.98,7.35,7.35,7.35,1092,1092.0,1092.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod1-compnone-trial1,1,999.620144,999.620144,999.620144,0.98,0.98,0.98,10.11,10.11,10.11,1317,1317.0,1317.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod1-compnone-trial2,1,999.770053,999.770053,999.770053,0.98,0.98,0.98,7.58,7.58,7.58,1055,1055.0,1055.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod1-compnone-trial3,1,999.570185,999.570185,999.570185,0.98,0.98,0.98,7.61,7.61,7.61,1050,1050.0,1050.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod12-complz4-trial1,1,998.2301369999999,998.2301369999999,998.2301369999999,0.9599999999999999,0.9599999999999999,0.9599999999999999,501.82236220000004,501.82236220000004,501.82236220000004,15526,15526.0,15526.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod12-complz4-trial2,1,998.255753,998.255753,998.255753,0.9599999999999999,0.9599999999999999,0.9599999999999999,522.6248759,522.6248759,522.6248759,15915,15915.0,15915.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod12-complz4-trial3,1,998.2172250000001,998.2172250000001,998.2172250000001,0.9599999999999999,0.9599999999999999,0.9599999999999999,527.3208652000001,527.3208652000001,527.3208652000001,15472,15472.0,15472.0
security-overhead-final-factorial-tls-b3-rf3-isr3-msg1024-tps1000-batch16384-acksall-prod12-compnone-trial1,1,997.954857,997.954857,997.954857,0.9599999999999999,0.9599999999999999,0.9599999999999999,519.5835817000001,519.5835817000001,519.5835817000001,15465,15465.0,15465.0
