run_id=security-overhead-final-factorial-mtls-b5-rf5-isr4-msg102400-tps1000-batch16384-acksall-prod1-complz4-trial3
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-mtls-b5-rf5-isr4-msg102400-tps1000-batch16384-acksall-prod1-complz4-trial3/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=1000
1680 records sent, 335.8 records/sec (32.79 MB/sec), 507.9 ms avg latency, 1646.0 ms max latency.
3943 records sent, 788.4 records/sec (77.00 MB/sec), 18.1 ms avg latency, 100.0 ms max latency.
4633 records sent, 926.6 records/sec (90.49 MB/sec), 23.8 ms avg latency, 100.0 ms max latency.
4836 records sent, 965.1 records/sec (94.25 MB/sec), 47.4 ms avg latency, 254.0 ms max latency.
4975 records sent, 993.6 records/sec (97.03 MB/sec), 145.0 ms avg latency, 518.0 ms max latency.
5560 records sent, 1112.0 records/sec (108.59 MB/sec), 186.5 ms avg latency, 466.0 ms max latency.
5528 records sent, 1105.6 records/sec (107.97 MB/sec), 202.0 ms avg latency, 466.0 ms max latency.
5703 records sent, 1140.6 records/sec (111.39 MB/sec), 240.2 ms avg latency, 437.0 ms max latency.
5635 records sent, 1126.5 records/sec (110.01 MB/sec), 250.9 ms avg latency, 500.0 ms max latency.
5447 records sent, 1089.4 records/sec (106.39 MB/sec), 262.4 ms avg latency, 474.0 ms max latency.
5527 records sent, 1105.2 records/sec (107.93 MB/sec), 265.3 ms avg latency, 463.0 ms max latency.
5033 records sent, 1004.6 records/sec (98.10 MB/sec), 271.8 ms avg latency, 784.0 ms max latency.
4428 records sent, 885.6 records/sec (86.48 MB/sec), 287.6 ms avg latency, 884.0 ms max latency.
5634 records sent, 1126.8 records/sec (110.04 MB/sec), 133.5 ms avg latency, 394.0 ms max latency.
5463 records sent, 1092.6 records/sec (106.70 MB/sec), 274.6 ms avg latency, 566.0 ms max latency.
5268 records sent, 1053.6 records/sec (102.89 MB/sec), 291.4 ms avg latency, 536.0 ms max latency.
5219 records sent, 1040.9 records/sec (101.65 MB/sec), 300.5 ms avg latency, 588.0 ms max latency.
5549 records sent, 1109.6 records/sec (108.36 MB/sec), 207.0 ms avg latency, 469.0 ms max latency.
4982 records sent, 994.8 records/sec (97.15 MB/sec), 31.0 ms avg latency, 148.0 ms max latency.
100000 records sent, 999.460291 records/sec (97.60 MB/sec), 192.54 ms avg latency, 1646.00 ms max latency, 202 ms 50th, 408 ms 95th, 677 ms 99th, 1147 ms 99.9th.
