producer_index=1
producer_count=12
producer_records=8334
producer_throughput=84
1 records sent, 0.1 records/sec (0.01 MB/sec), 18186.0 ms avg latency, 18186.0 ms max latency.
62 records sent, 12.3 records/sec (1.21 MB/sec), 7997.5 ms avg latency, 9953.0 ms max latency.
162 records sent, 32.3 records/sec (3.15 MB/sec), 9865.6 ms avg latency, 11789.0 ms max latency.
208 records sent, 41.2 records/sec (4.02 MB/sec), 7748.9 ms avg latency, 10975.0 ms max latency.
312 records sent, 61.4 records/sec (6.00 MB/sec), 4939.5 ms avg latency, 6399.0 ms max latency.
383 records sent, 76.3 records/sec (7.45 MB/sec), 2532.9 ms avg latency, 4288.0 ms max latency.
330 records sent, 65.9 records/sec (6.44 MB/sec), 324.4 ms avg latency, 1397.0 ms max latency.
285 records sent, 56.5 records/sec (5.51 MB/sec), 78.2 ms avg latency, 227.0 ms max latency.
317 records sent, 63.4 records/sec (6.19 MB/sec), 74.3 ms avg latency, 275.0 ms max latency.
289 records sent, 57.7 records/sec (5.64 MB/sec), 65.8 ms avg latency, 267.0 ms max latency.
283 records sent, 56.6 records/sec (5.53 MB/sec), 83.3 ms avg latency, 257.0 ms max latency.
274 records sent, 54.7 records/sec (5.34 MB/sec), 67.1 ms avg latency, 255.0 ms max latency.
283 records sent, 56.1 records/sec (5.48 MB/sec), 81.8 ms avg latency, 272.0 ms max latency.
324 records sent, 64.8 records/sec (6.33 MB/sec), 51.6 ms avg latency, 162.0 ms max latency.
325 records sent, 63.7 records/sec (6.22 MB/sec), 65.7 ms avg latency, 371.0 ms max latency.
335 records sent, 66.7 records/sec (6.51 MB/sec), 64.2 ms avg latency, 367.0 ms max latency.
326 records sent, 65.1 records/sec (6.36 MB/sec), 46.3 ms avg latency, 157.0 ms max latency.
332 records sent, 65.8 records/sec (6.43 MB/sec), 59.0 ms avg latency, 218.0 ms max latency.
342 records sent, 68.2 records/sec (6.66 MB/sec), 46.2 ms avg latency, 189.0 ms max latency.
323 records sent, 64.0 records/sec (6.25 MB/sec), 74.4 ms avg latency, 244.0 ms max latency.
324 records sent, 64.2 records/sec (6.27 MB/sec), 89.3 ms avg latency, 422.0 ms max latency.
334 records sent, 66.7 records/sec (6.51 MB/sec), 46.8 ms avg latency, 212.0 ms max latency.
318 records sent, 63.1 records/sec (6.16 MB/sec), 43.8 ms avg latency, 161.0 ms max latency.
315 records sent, 62.9 records/sec (6.14 MB/sec), 42.8 ms avg latency, 191.0 ms max latency.
323 records sent, 64.6 records/sec (6.31 MB/sec), 49.9 ms avg latency, 162.0 ms max latency.
325 records sent, 64.7 records/sec (6.32 MB/sec), 41.8 ms avg latency, 155.0 ms max latency.
341 records sent, 68.0 records/sec (6.64 MB/sec), 50.8 ms avg latency, 234.0 ms max latency.
335 records sent, 66.9 records/sec (6.53 MB/sec), 48.6 ms avg latency, 216.0 ms max latency.
8334 records sent, 52.687812 records/sec (5.15 MB/sec), 810.26 ms avg latency, 18186.00 ms max latency, 56 ms 50th, 6180 ms 95th, 10004 ms 99th, 10878 ms 99.9th.
