run_id=security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg10240-tps1000-batch131072-acksall-prod1-complz4-trial2
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg10240-tps1000-batch131072-acksall-prod1-complz4-trial2/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=1000
4996 records sent, 998.8 records/sec (9.75 MB/sec), 17.0 ms avg latency, 631.0 ms max latency.
5009 records sent, 1000.4 records/sec (9.77 MB/sec), 6.1 ms avg latency, 24.0 ms max latency.
4998 records sent, 997.2 records/sec (9.74 MB/sec), 6.0 ms avg latency, 27.0 ms max latency.
5023 records sent, 1003.6 records/sec (9.80 MB/sec), 5.8 ms avg latency, 26.0 ms max latency.
5003 records sent, 1000.0 records/sec (9.77 MB/sec), 5.7 ms avg latency, 15.0 ms max latency.
5005 records sent, 1000.4 records/sec (9.77 MB/sec), 5.6 ms avg latency, 11.0 ms max latency.
5002 records sent, 999.6 records/sec (9.76 MB/sec), 5.9 ms avg latency, 28.0 ms max latency.
5008 records sent, 1000.8 records/sec (9.77 MB/sec), 5.7 ms avg latency, 13.0 ms max latency.
5003 records sent, 1000.2 records/sec (9.77 MB/sec), 6.9 ms avg latency, 61.0 ms max latency.
5006 records sent, 1000.8 records/sec (9.77 MB/sec), 5.8 ms avg latency, 41.0 ms max latency.
5002 records sent, 1000.0 records/sec (9.77 MB/sec), 6.0 ms avg latency, 45.0 ms max latency.
5003 records sent, 1000.4 records/sec (9.77 MB/sec), 7.5 ms avg latency, 73.0 ms max latency.
5003 records sent, 999.8 records/sec (9.76 MB/sec), 7.3 ms avg latency, 77.0 ms max latency.
5008 records sent, 1000.4 records/sec (9.77 MB/sec), 5.7 ms avg latency, 28.0 ms max latency.
5005 records sent, 999.6 records/sec (9.76 MB/sec), 5.7 ms avg latency, 26.0 ms max latency.
5006 records sent, 1000.4 records/sec (9.77 MB/sec), 6.5 ms avg latency, 58.0 ms max latency.
5005 records sent, 1000.4 records/sec (9.77 MB/sec), 5.6 ms avg latency, 24.0 ms max latency.
5002 records sent, 999.8 records/sec (9.76 MB/sec), 6.6 ms avg latency, 62.0 ms max latency.
5003 records sent, 1000.2 records/sec (9.77 MB/sec), 5.8 ms avg latency, 37.0 ms max latency.
100000 records sent, 999.710084 records/sec (9.76 MB/sec), 6.64 ms avg latency, 631.00 ms max latency, 6 ms 50th, 9 ms 95th, 37 ms 99th, 127 ms 99.9th.
