producer_index=5
producer_count=12
producer_records=8333
producer_throughput=833
[2026-04-24 21:37:51,188] WARN [Producer clientId=perf-producer-client] Bootstrap broker 10.20.1.118:9094 (id: -4 rack: null) disconnected (org.apache.kafka.clients.NetworkClient)
1 records sent, 0.1 records/sec (0.01 MB/sec), 17395.0 ms avg latency, 17395.0 ms max latency.
44 records sent, 8.5 records/sec (0.83 MB/sec), 7098.1 ms avg latency, 8657.0 ms max latency.
90 records sent, 17.6 records/sec (1.72 MB/sec), 10017.7 ms avg latency, 12299.0 ms max latency.
144 records sent, 28.0 records/sec (2.73 MB/sec), 12476.0 ms avg latency, 13962.0 ms max latency.
151 records sent, 30.2 records/sec (2.95 MB/sec), 9659.2 ms avg latency, 13627.0 ms max latency.
137 records sent, 27.1 records/sec (2.64 MB/sec), 8888.9 ms avg latency, 9640.0 ms max latency.
185 records sent, 36.7 records/sec (3.58 MB/sec), 9115.5 ms avg latency, 10508.0 ms max latency.
405 records sent, 80.3 records/sec (7.85 MB/sec), 4084.0 ms avg latency, 7950.0 ms max latency.
449 records sent, 88.7 records/sec (8.66 MB/sec), 1810.9 ms avg latency, 2990.0 ms max latency.
356 records sent, 71.0 records/sec (6.94 MB/sec), 226.1 ms avg latency, 1042.0 ms max latency.
349 records sent, 69.4 records/sec (6.77 MB/sec), 73.3 ms avg latency, 314.0 ms max latency.
336 records sent, 67.0 records/sec (6.54 MB/sec), 55.2 ms avg latency, 161.0 ms max latency.
357 records sent, 70.8 records/sec (6.91 MB/sec), 111.5 ms avg latency, 442.0 ms max latency.
385 records sent, 76.6 records/sec (7.48 MB/sec), 104.1 ms avg latency, 351.0 ms max latency.
373 records sent, 73.8 records/sec (7.21 MB/sec), 75.6 ms avg latency, 325.0 ms max latency.
386 records sent, 76.6 records/sec (7.49 MB/sec), 86.2 ms avg latency, 403.0 ms max latency.
418 records sent, 83.6 records/sec (8.16 MB/sec), 70.5 ms avg latency, 418.0 ms max latency.
387 records sent, 77.2 records/sec (7.54 MB/sec), 82.0 ms avg latency, 301.0 ms max latency.
364 records sent, 71.9 records/sec (7.02 MB/sec), 83.7 ms avg latency, 325.0 ms max latency.
374 records sent, 74.6 records/sec (7.29 MB/sec), 63.4 ms avg latency, 207.0 ms max latency.
387 records sent, 76.7 records/sec (7.49 MB/sec), 66.2 ms avg latency, 207.0 ms max latency.
418 records sent, 83.4 records/sec (8.15 MB/sec), 80.8 ms avg latency, 439.0 ms max latency.
391 records sent, 78.1 records/sec (7.63 MB/sec), 39.3 ms avg latency, 123.0 ms max latency.
410 records sent, 81.9 records/sec (7.99 MB/sec), 48.5 ms avg latency, 187.0 ms max latency.
398 records sent, 79.5 records/sec (7.76 MB/sec), 45.7 ms avg latency, 215.0 ms max latency.
452 records sent, 90.1 records/sec (8.80 MB/sec), 47.2 ms avg latency, 286.0 ms max latency.
8333 records sent, 57.275020 records/sec (5.59 MB/sec), 1245.70 ms avg latency, 17395.00 ms max latency, 69 ms 50th, 9225 ms 95th, 12610 ms 99th, 13559 ms 99.9th.
