run_id=security-overhead-final-factorial-tls-b3-rf3-isr3-msg102400-tps10000-batch16384-acksall-prod1-complz4-trial2
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-tls-b3-rf3-isr3-msg102400-tps10000-batch16384-acksall-prod1-complz4-trial2/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=10000
2160 records sent, 432.0 records/sec (42.19 MB/sec), 374.9 ms avg latency, 1357.0 ms max latency.
4285 records sent, 856.8 records/sec (83.67 MB/sec), 59.6 ms avg latency, 304.0 ms max latency.
4729 records sent, 945.4 records/sec (92.33 MB/sec), 42.4 ms avg latency, 204.0 ms max latency.
5526 records sent, 1104.5 records/sec (107.86 MB/sec), 115.1 ms avg latency, 371.0 ms max latency.
5670 records sent, 1133.5 records/sec (110.70 MB/sec), 139.3 ms avg latency, 437.0 ms max latency.
5876 records sent, 1173.8 records/sec (114.63 MB/sec), 163.9 ms avg latency, 316.0 ms max latency.
5394 records sent, 1078.6 records/sec (105.33 MB/sec), 187.8 ms avg latency, 448.0 ms max latency.
5314 records sent, 1062.6 records/sec (103.77 MB/sec), 297.6 ms avg latency, 466.0 ms max latency.
4876 records sent, 975.0 records/sec (95.22 MB/sec), 324.4 ms avg latency, 554.0 ms max latency.
5238 records sent, 1047.6 records/sec (102.30 MB/sec), 296.1 ms avg latency, 559.0 ms max latency.
4648 records sent, 928.7 records/sec (90.69 MB/sec), 352.2 ms avg latency, 719.0 ms max latency.
5488 records sent, 1097.6 records/sec (107.19 MB/sec), 272.7 ms avg latency, 450.0 ms max latency.
3378 records sent, 675.2 records/sec (65.94 MB/sec), 474.6 ms avg latency, 1381.0 ms max latency.
5020 records sent, 1004.0 records/sec (98.05 MB/sec), 320.1 ms avg latency, 577.0 ms max latency.
4870 records sent, 973.6 records/sec (95.08 MB/sec), 324.9 ms avg latency, 807.0 ms max latency.
5722 records sent, 1143.9 records/sec (111.71 MB/sec), 207.9 ms avg latency, 454.0 ms max latency.
5522 records sent, 1104.0 records/sec (107.81 MB/sec), 286.8 ms avg latency, 503.0 ms max latency.
5282 records sent, 1054.7 records/sec (103.00 MB/sec), 298.3 ms avg latency, 514.0 ms max latency.
5506 records sent, 1100.8 records/sec (107.50 MB/sec), 281.0 ms avg latency, 460.0 ms max latency.
5390 records sent, 1077.6 records/sec (105.23 MB/sec), 292.5 ms avg latency, 499.0 ms max latency.
100000 records sent, 997.755051 records/sec (97.44 MB/sec), 248.09 ms avg latency, 1381.00 ms max latency, 262 ms 50th, 433 ms 95th, 704 ms 99th, 1135 ms 99.9th.
