producer_index=2
producer_count=12
producer_records=8334
producer_throughput=84
[2026-05-03 10:42:57,874] WARN [Producer clientId=perf-producer-client] Bootstrap broker 10.20.1.69:9094 (id: -1 rack: null) disconnected (org.apache.kafka.clients.NetworkClient)
1 records sent, 0.1 records/sec (0.01 MB/sec), 4559.0 ms avg latency, 4559.0 ms max latency.
62 records sent, 12.2 records/sec (1.20 MB/sec), 6871.7 ms avg latency, 18388.0 ms max latency.
174 records sent, 34.8 records/sec (3.39 MB/sec), 8309.9 ms avg latency, 9442.0 ms max latency.
240 records sent, 48.0 records/sec (4.69 MB/sec), 6720.7 ms avg latency, 9576.0 ms max latency.
340 records sent, 68.0 records/sec (6.64 MB/sec), 3928.0 ms avg latency, 5945.0 ms max latency.
360 records sent, 71.7 records/sec (7.00 MB/sec), 1990.9 ms avg latency, 3469.0 ms max latency.
303 records sent, 60.2 records/sec (5.87 MB/sec), 273.3 ms avg latency, 1218.0 ms max latency.
279 records sent, 55.7 records/sec (5.44 MB/sec), 130.3 ms avg latency, 432.0 ms max latency.
285 records sent, 57.0 records/sec (5.56 MB/sec), 88.5 ms avg latency, 482.0 ms max latency.
277 records sent, 55.4 records/sec (5.41 MB/sec), 50.5 ms avg latency, 141.0 ms max latency.
279 records sent, 55.6 records/sec (5.43 MB/sec), 51.8 ms avg latency, 180.0 ms max latency.
305 records sent, 60.2 records/sec (5.88 MB/sec), 70.9 ms avg latency, 297.0 ms max latency.
310 records sent, 61.8 records/sec (6.03 MB/sec), 78.6 ms avg latency, 252.0 ms max latency.
293 records sent, 58.4 records/sec (5.71 MB/sec), 81.4 ms avg latency, 306.0 ms max latency.
328 records sent, 65.5 records/sec (6.39 MB/sec), 67.0 ms avg latency, 235.0 ms max latency.
342 records sent, 67.5 records/sec (6.59 MB/sec), 45.3 ms avg latency, 177.0 ms max latency.
334 records sent, 66.7 records/sec (6.51 MB/sec), 57.2 ms avg latency, 277.0 ms max latency.
331 records sent, 65.9 records/sec (6.44 MB/sec), 45.0 ms avg latency, 135.0 ms max latency.
340 records sent, 68.0 records/sec (6.64 MB/sec), 47.4 ms avg latency, 216.0 ms max latency.
310 records sent, 61.9 records/sec (6.05 MB/sec), 51.4 ms avg latency, 282.0 ms max latency.
324 records sent, 63.3 records/sec (6.19 MB/sec), 60.2 ms avg latency, 202.0 ms max latency.
324 records sent, 64.6 records/sec (6.31 MB/sec), 51.0 ms avg latency, 251.0 ms max latency.
350 records sent, 69.7 records/sec (6.81 MB/sec), 64.7 ms avg latency, 240.0 ms max latency.
334 records sent, 66.5 records/sec (6.50 MB/sec), 49.1 ms avg latency, 187.0 ms max latency.
329 records sent, 65.8 records/sec (6.42 MB/sec), 45.3 ms avg latency, 214.0 ms max latency.
333 records sent, 64.8 records/sec (6.32 MB/sec), 40.9 ms avg latency, 180.0 ms max latency.
343 records sent, 68.4 records/sec (6.68 MB/sec), 48.0 ms avg latency, 192.0 ms max latency.
334 records sent, 66.6 records/sec (6.51 MB/sec), 52.5 ms avg latency, 259.0 ms max latency.
8334 records sent, 52.990323 records/sec (5.17 MB/sec), 723.70 ms avg latency, 18388.00 ms max latency, 55 ms 50th, 5773 ms 95th, 8526 ms 99th, 9292 ms 99.9th.
