producer_index=10
producer_count=12
producer_records=8333
producer_throughput=83
1 records sent, 0.1 records/sec (0.01 MB/sec), 17604.0 ms avg latency, 17604.0 ms max latency.
59 records sent, 11.1 records/sec (1.09 MB/sec), 6907.3 ms avg latency, 8519.0 ms max latency.
138 records sent, 26.7 records/sec (2.61 MB/sec), 9954.5 ms avg latency, 11185.0 ms max latency.
162 records sent, 31.2 records/sec (3.04 MB/sec), 9965.0 ms avg latency, 12598.0 ms max latency.
132 records sent, 26.3 records/sec (2.57 MB/sec), 8326.2 ms avg latency, 9545.0 ms max latency.
132 records sent, 26.2 records/sec (2.56 MB/sec), 9435.5 ms avg latency, 10668.0 ms max latency.
268 records sent, 53.5 records/sec (5.23 MB/sec), 7730.3 ms avg latency, 10904.0 ms max latency.
413 records sent, 82.3 records/sec (8.04 MB/sec), 3330.3 ms avg latency, 5207.0 ms max latency.
483 records sent, 96.5 records/sec (9.42 MB/sec), 2008.0 ms avg latency, 3205.0 ms max latency.
435 records sent, 86.2 records/sec (8.42 MB/sec), 432.0 ms avg latency, 1570.0 ms max latency.
342 records sent, 68.4 records/sec (6.68 MB/sec), 87.4 ms avg latency, 234.0 ms max latency.
329 records sent, 65.8 records/sec (6.42 MB/sec), 90.5 ms avg latency, 275.0 ms max latency.
79 records sent, 15.7 records/sec (1.54 MB/sec), 33.2 ms avg latency, 147.0 ms max latency.
172 records sent, 34.2 records/sec (3.34 MB/sec), 40.8 ms avg latency, 120.0 ms max latency.
339 records sent, 67.7 records/sec (6.61 MB/sec), 65.3 ms avg latency, 215.0 ms max latency.
341 records sent, 67.7 records/sec (6.61 MB/sec), 70.5 ms avg latency, 240.0 ms max latency.
374 records sent, 74.4 records/sec (7.26 MB/sec), 88.0 ms avg latency, 378.0 ms max latency.
360 records sent, 71.6 records/sec (6.99 MB/sec), 71.8 ms avg latency, 262.0 ms max latency.
363 records sent, 72.4 records/sec (7.07 MB/sec), 108.7 ms avg latency, 717.0 ms max latency.
371 records sent, 74.0 records/sec (7.23 MB/sec), 59.6 ms avg latency, 194.0 ms max latency.
392 records sent, 78.1 records/sec (7.62 MB/sec), 99.5 ms avg latency, 578.0 ms max latency.
408 records sent, 81.2 records/sec (7.93 MB/sec), 86.8 ms avg latency, 488.0 ms max latency.
360 records sent, 71.7 records/sec (7.01 MB/sec), 61.6 ms avg latency, 192.0 ms max latency.
389 records sent, 77.5 records/sec (7.57 MB/sec), 56.9 ms avg latency, 234.0 ms max latency.
389 records sent, 77.5 records/sec (7.56 MB/sec), 54.4 ms avg latency, 186.0 ms max latency.
443 records sent, 88.6 records/sec (8.65 MB/sec), 51.3 ms avg latency, 244.0 ms max latency.
8333 records sent, 56.661635 records/sec (5.53 MB/sec), 1293.13 ms avg latency, 17604.00 ms max latency, 68 ms 50th, 9107 ms 95th, 10584 ms 99th, 11940 ms 99.9th.
