run_id=security-overhead-final-factorial-plaintext-b5-rf5-isr4-msg102400-tps10000-batch131072-acks1-prod1-compnone-trial3
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-plaintext-b5-rf5-isr4-msg102400-tps10000-batch131072-acks1-prod1-compnone-trial3/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=10000
4106 records sent, 821.0 records/sec (80.18 MB/sec), 45.5 ms avg latency, 688.0 ms max latency.
5837 records sent, 1167.4 records/sec (114.00 MB/sec), 3.6 ms avg latency, 58.0 ms max latency.
5852 records sent, 1170.2 records/sec (114.27 MB/sec), 3.4 ms avg latency, 39.0 ms max latency.
8557 records sent, 1711.4 records/sec (167.13 MB/sec), 5.0 ms avg latency, 71.0 ms max latency.
8485 records sent, 1697.0 records/sec (165.72 MB/sec), 7.1 ms avg latency, 132.0 ms max latency.
8520 records sent, 1703.7 records/sec (166.37 MB/sec), 6.4 ms avg latency, 121.0 ms max latency.
8526 records sent, 1705.2 records/sec (166.52 MB/sec), 5.2 ms avg latency, 83.0 ms max latency.
8603 records sent, 1720.6 records/sec (168.03 MB/sec), 5.0 ms avg latency, 90.0 ms max latency.
8684 records sent, 1736.8 records/sec (169.61 MB/sec), 10.5 ms avg latency, 439.0 ms max latency.
8684 records sent, 1736.8 records/sec (169.61 MB/sec), 14.2 ms avg latency, 234.0 ms max latency.
8635 records sent, 1727.0 records/sec (168.65 MB/sec), 4.4 ms avg latency, 227.0 ms max latency.
8496 records sent, 1699.2 records/sec (165.94 MB/sec), 3.7 ms avg latency, 97.0 ms max latency.
100000 records sent, 1558.239190 records/sec (152.17 MB/sec), 7.82 ms avg latency, 688.00 ms max latency, 2 ms 50th, 29 ms 95th, 132 ms 99th, 298 ms 99.9th.
