1944 records sent, 388.8 records/sec (37.97 MB/sec), 465.9 ms avg latency, 1429.0 ms max latency.
4394 records sent, 878.8 records/sec (85.82 MB/sec), 6.3 ms avg latency, 37.0 ms max latency.
4953 records sent, 990.6 records/sec (96.74 MB/sec), 6.4 ms avg latency, 40.0 ms max latency.
5663 records sent, 1131.9 records/sec (110.54 MB/sec), 5.8 ms avg latency, 51.0 ms max latency.
6828 records sent, 1365.6 records/sec (133.36 MB/sec), 5.8 ms avg latency, 40.0 ms max latency.
6234 records sent, 1246.6 records/sec (121.73 MB/sec), 5.0 ms avg latency, 29.0 ms max latency.
4999 records sent, 999.8 records/sec (97.64 MB/sec), 3.8 ms avg latency, 31.0 ms max latency.
5002 records sent, 1000.4 records/sec (97.70 MB/sec), 4.0 ms avg latency, 35.0 ms max latency.
4999 records sent, 999.6 records/sec (97.62 MB/sec), 3.8 ms avg latency, 26.0 ms max latency.
5006 records sent, 1001.0 records/sec (97.75 MB/sec), 4.0 ms avg latency, 42.0 ms max latency.
5002 records sent, 1000.4 records/sec (97.70 MB/sec), 3.9 ms avg latency, 33.0 ms max latency.
5000 records sent, 999.8 records/sec (97.64 MB/sec), 4.1 ms avg latency, 37.0 ms max latency.
4954 records sent, 990.6 records/sec (96.74 MB/sec), 23.1 ms avg latency, 299.0 ms max latency.
5049 records sent, 1009.6 records/sec (98.59 MB/sec), 30.8 ms avg latency, 412.0 ms max latency.
5000 records sent, 1000.0 records/sec (97.66 MB/sec), 3.9 ms avg latency, 28.0 ms max latency.
5001 records sent, 1000.0 records/sec (97.66 MB/sec), 3.7 ms avg latency, 26.0 ms max latency.
5003 records sent, 1000.6 records/sec (97.71 MB/sec), 3.8 ms avg latency, 28.0 ms max latency.
4994 records sent, 998.6 records/sec (97.52 MB/sec), 3.9 ms avg latency, 27.0 ms max latency.
5008 records sent, 1001.6 records/sec (97.81 MB/sec), 3.8 ms avg latency, 27.0 ms max latency.
100000 records sent, 999.610152 records/sec (97.62 MB/sec), 15.71 ms avg latency, 1429.00 ms max latency, 4 ms 50th, 17 ms 95th, 472 ms 99th, 1017 ms 99.9th.
