run_id=security-overhead-final-factorial-mtls-b5-rf5-isr3-msg102400-tps10000-batch131072-acks1-prod1-compnone-trial1
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-mtls-b5-rf5-isr3-msg102400-tps10000-batch131072-acks1-prod1-compnone-trial1/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=10000
2728 records sent, 545.6 records/sec (53.28 MB/sec), 225.0 ms avg latency, 1244.0 ms max latency.
6077 records sent, 1215.4 records/sec (118.69 MB/sec), 8.0 ms avg latency, 57.0 ms max latency.
6734 records sent, 1346.8 records/sec (131.52 MB/sec), 9.5 ms avg latency, 108.0 ms max latency.
8225 records sent, 1645.0 records/sec (160.64 MB/sec), 28.2 ms avg latency, 228.0 ms max latency.
8983 records sent, 1796.6 records/sec (175.45 MB/sec), 22.7 ms avg latency, 196.0 ms max latency.
8995 records sent, 1799.0 records/sec (175.68 MB/sec), 17.7 ms avg latency, 206.0 ms max latency.
8805 records sent, 1761.0 records/sec (171.97 MB/sec), 9.5 ms avg latency, 357.0 ms max latency.
8733 records sent, 1746.3 records/sec (170.53 MB/sec), 7.6 ms avg latency, 162.0 ms max latency.
8920 records sent, 1784.0 records/sec (174.22 MB/sec), 15.3 ms avg latency, 266.0 ms max latency.
8944 records sent, 1788.8 records/sec (174.69 MB/sec), 13.3 ms avg latency, 392.0 ms max latency.
8820 records sent, 1764.0 records/sec (172.27 MB/sec), 29.0 ms avg latency, 1653.0 ms max latency.
8849 records sent, 1769.8 records/sec (172.83 MB/sec), 14.2 ms avg latency, 452.0 ms max latency.
100000 records sent, 1588.158689 records/sec (155.09 MB/sec), 21.60 ms avg latency, 1653.00 ms max latency, 5 ms 50th, 64 ms 95th, 423 ms 99th, 941 ms 99.9th.
