2906 records sent, 581.1 records/sec (56.75 MB/sec), 226.2 ms avg latency, 1432.0 ms max latency.
5928 records sent, 1185.6 records/sec (115.78 MB/sec), 9.4 ms avg latency, 43.0 ms max latency.
6170 records sent, 1233.8 records/sec (120.48 MB/sec), 8.1 ms avg latency, 35.0 ms max latency.
5002 records sent, 1000.4 records/sec (97.70 MB/sec), 7.0 ms avg latency, 39.0 ms max latency.
4999 records sent, 999.8 records/sec (97.64 MB/sec), 6.6 ms avg latency, 30.0 ms max latency.
5000 records sent, 1000.0 records/sec (97.66 MB/sec), 6.6 ms avg latency, 29.0 ms max latency.
5001 records sent, 1000.2 records/sec (97.68 MB/sec), 6.5 ms avg latency, 26.0 ms max latency.
5002 records sent, 1000.2 records/sec (97.68 MB/sec), 6.6 ms avg latency, 25.0 ms max latency.
5001 records sent, 1000.2 records/sec (97.68 MB/sec), 6.6 ms avg latency, 32.0 ms max latency.
5001 records sent, 999.8 records/sec (97.64 MB/sec), 6.5 ms avg latency, 26.0 ms max latency.
5003 records sent, 1000.6 records/sec (97.71 MB/sec), 6.6 ms avg latency, 25.0 ms max latency.
4994 records sent, 998.6 records/sec (97.52 MB/sec), 6.8 ms avg latency, 31.0 ms max latency.
4994 records sent, 998.2 records/sec (97.48 MB/sec), 12.9 ms avg latency, 182.0 ms max latency.
5018 records sent, 1003.6 records/sec (98.01 MB/sec), 10.6 ms avg latency, 123.0 ms max latency.
4999 records sent, 999.8 records/sec (97.64 MB/sec), 6.7 ms avg latency, 31.0 ms max latency.
5001 records sent, 1000.2 records/sec (97.68 MB/sec), 6.7 ms avg latency, 29.0 ms max latency.
5002 records sent, 1000.4 records/sec (97.70 MB/sec), 6.7 ms avg latency, 35.0 ms max latency.
5002 records sent, 1000.4 records/sec (97.70 MB/sec), 6.5 ms avg latency, 29.0 ms max latency.
4999 records sent, 999.8 records/sec (97.64 MB/sec), 6.7 ms avg latency, 28.0 ms max latency.
100000 records sent, 999.640130 records/sec (97.62 MB/sec), 13.81 ms avg latency, 1432.00 ms max latency, 7 ms 50th, 14 ms 95th, 266 ms 99th, 859 ms 99.9th.
