producer_index=6
producer_count=12
producer_records=8333
producer_throughput=83
[2026-04-24 14:30:40,964] WARN [Producer clientId=perf-producer-client] Bootstrap broker 10.20.1.53:9094 (id: -5 rack: null) disconnected (org.apache.kafka.clients.NetworkClient)
1 records sent, 0.1 records/sec (0.01 MB/sec), 5199.0 ms avg latency, 5199.0 ms max latency.
57 records sent, 10.7 records/sec (1.04 MB/sec), 7908.0 ms avg latency, 18019.0 ms max latency.
132 records sent, 25.5 records/sec (2.49 MB/sec), 10700.3 ms avg latency, 12016.0 ms max latency.
168 records sent, 33.3 records/sec (3.25 MB/sec), 12018.8 ms avg latency, 13644.0 ms max latency.
138 records sent, 26.9 records/sec (2.63 MB/sec), 10782.6 ms avg latency, 14134.0 ms max latency.
138 records sent, 26.9 records/sec (2.62 MB/sec), 11298.6 ms avg latency, 12094.0 ms max latency.
240 records sent, 47.3 records/sec (4.62 MB/sec), 10725.2 ms avg latency, 12467.0 ms max latency.
322 records sent, 64.1 records/sec (6.26 MB/sec), 5939.9 ms avg latency, 8712.0 ms max latency.
393 records sent, 78.0 records/sec (7.62 MB/sec), 4325.0 ms avg latency, 5240.0 ms max latency.
402 records sent, 80.0 records/sec (7.82 MB/sec), 3508.1 ms avg latency, 4321.0 ms max latency.
465 records sent, 92.5 records/sec (9.04 MB/sec), 1437.8 ms avg latency, 3081.0 ms max latency.
332 records sent, 66.1 records/sec (6.45 MB/sec), 59.1 ms avg latency, 212.0 ms max latency.
336 records sent, 66.8 records/sec (6.52 MB/sec), 56.9 ms avg latency, 188.0 ms max latency.
363 records sent, 71.9 records/sec (7.02 MB/sec), 66.4 ms avg latency, 260.0 ms max latency.
348 records sent, 69.5 records/sec (6.79 MB/sec), 46.7 ms avg latency, 204.0 ms max latency.
344 records sent, 68.5 records/sec (6.69 MB/sec), 68.9 ms avg latency, 209.0 ms max latency.
371 records sent, 73.9 records/sec (7.22 MB/sec), 64.7 ms avg latency, 300.0 ms max latency.
339 records sent, 67.6 records/sec (6.60 MB/sec), 47.8 ms avg latency, 168.0 ms max latency.
389 records sent, 77.6 records/sec (7.57 MB/sec), 46.5 ms avg latency, 164.0 ms max latency.
402 records sent, 80.4 records/sec (7.85 MB/sec), 101.5 ms avg latency, 553.0 ms max latency.
386 records sent, 76.4 records/sec (7.46 MB/sec), 43.6 ms avg latency, 226.0 ms max latency.
359 records sent, 71.7 records/sec (7.00 MB/sec), 47.9 ms avg latency, 195.0 ms max latency.
406 records sent, 81.1 records/sec (7.92 MB/sec), 58.0 ms avg latency, 188.0 ms max latency.
377 records sent, 75.0 records/sec (7.33 MB/sec), 46.6 ms avg latency, 300.0 ms max latency.
392 records sent, 78.2 records/sec (7.63 MB/sec), 39.3 ms avg latency, 130.0 ms max latency.
392 records sent, 78.0 records/sec (7.62 MB/sec), 33.3 ms avg latency, 193.0 ms max latency.
8333 records sent, 56.175382 records/sec (5.49 MB/sec), 1862.16 ms avg latency, 18019.00 ms max latency, 58 ms 50th, 11188 ms 95th, 12197 ms 99th, 13330 ms 99.9th.
