run_id=security-overhead-final-factorial-mtls-b3-rf3-isr3-msg102400-tps10000-batch131072-acksall-prod1-compnone-trial1
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-mtls-b3-rf3-isr3-msg102400-tps10000-batch131072-acksall-prod1-compnone-trial1/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=10000
2947 records sent, 589.2 records/sec (57.54 MB/sec), 254.3 ms avg latency, 1231.0 ms max latency.
5972 records sent, 1194.4 records/sec (116.64 MB/sec), 25.3 ms avg latency, 104.0 ms max latency.
6364 records sent, 1272.3 records/sec (124.25 MB/sec), 52.7 ms avg latency, 211.0 ms max latency.
6742 records sent, 1348.1 records/sec (131.65 MB/sec), 102.3 ms avg latency, 268.0 ms max latency.
6586 records sent, 1317.2 records/sec (128.63 MB/sec), 193.2 ms avg latency, 338.0 ms max latency.
6502 records sent, 1300.1 records/sec (126.97 MB/sec), 196.1 ms avg latency, 337.0 ms max latency.
6562 records sent, 1312.4 records/sec (128.16 MB/sec), 193.9 ms avg latency, 362.0 ms max latency.
6580 records sent, 1315.7 records/sec (128.49 MB/sec), 193.6 ms avg latency, 305.0 ms max latency.
6506 records sent, 1301.2 records/sec (127.07 MB/sec), 195.7 ms avg latency, 383.0 ms max latency.
6786 records sent, 1357.2 records/sec (132.54 MB/sec), 187.4 ms avg latency, 292.0 ms max latency.
2806 records sent, 550.1 records/sec (53.72 MB/sec), 390.2 ms avg latency, 1764.0 ms max latency.
6166 records sent, 1233.0 records/sec (120.41 MB/sec), 220.6 ms avg latency, 2397.0 ms max latency.
7164 records sent, 1432.8 records/sec (139.92 MB/sec), 177.7 ms avg latency, 292.0 ms max latency.
6792 records sent, 1358.1 records/sec (132.63 MB/sec), 187.5 ms avg latency, 311.0 ms max latency.
6538 records sent, 1307.1 records/sec (127.64 MB/sec), 194.9 ms avg latency, 294.0 ms max latency.
6444 records sent, 1288.8 records/sec (125.86 MB/sec), 198.0 ms avg latency, 326.0 ms max latency.
100000 records sent, 1218.219694 records/sec (118.97 MB/sec), 176.05 ms avg latency, 2397.00 ms max latency, 174 ms 50th, 268 ms 95th, 600 ms 99th, 1796 ms 99.9th.
