run_id=security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps10000-batch131072-acksall-prod1-compnone-trial1
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps10000-batch131072-acksall-prod1-compnone-trial1/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=10000
3807 records sent, 761.2 records/sec (74.34 MB/sec), 42.3 ms avg latency, 641.0 ms max latency.
5472 records sent, 1094.4 records/sec (106.88 MB/sec), 26.1 ms avg latency, 126.0 ms max latency.
5426 records sent, 1085.2 records/sec (105.98 MB/sec), 18.8 ms avg latency, 116.0 ms max latency.
5418 records sent, 1081.4 records/sec (105.61 MB/sec), 44.9 ms avg latency, 269.0 ms max latency.
7259 records sent, 1451.2 records/sec (141.72 MB/sec), 68.0 ms avg latency, 302.0 ms max latency.
6687 records sent, 1337.1 records/sec (130.58 MB/sec), 82.8 ms avg latency, 354.0 ms max latency.
6722 records sent, 1344.4 records/sec (131.29 MB/sec), 172.7 ms avg latency, 432.0 ms max latency.
6659 records sent, 1331.8 records/sec (130.06 MB/sec), 173.5 ms avg latency, 422.0 ms max latency.
6102 records sent, 1212.6 records/sec (118.42 MB/sec), 193.6 ms avg latency, 555.0 ms max latency.
5128 records sent, 1025.2 records/sec (100.12 MB/sec), 240.9 ms avg latency, 991.0 ms max latency.
7240 records sent, 1447.4 records/sec (141.35 MB/sec), 155.3 ms avg latency, 397.0 ms max latency.
6570 records sent, 1314.0 records/sec (128.32 MB/sec), 180.4 ms avg latency, 451.0 ms max latency.
6602 records sent, 1320.4 records/sec (128.95 MB/sec), 182.1 ms avg latency, 444.0 ms max latency.
6321 records sent, 1263.9 records/sec (123.43 MB/sec), 188.8 ms avg latency, 406.0 ms max latency.
5946 records sent, 1189.2 records/sec (116.13 MB/sec), 207.5 ms avg latency, 659.0 ms max latency.
6732 records sent, 1346.4 records/sec (131.48 MB/sec), 181.8 ms avg latency, 419.0 ms max latency.
100000 records sent, 1226.211497 records/sec (119.75 MB/sec), 139.21 ms avg latency, 991.00 ms max latency, 135 ms 50th, 305 ms 95th, 415 ms 99th, 681 ms 99.9th.
