2316 records sent, 463.2 records/sec (45.23 MB/sec), 406.8 ms avg latency, 1320.0 ms max latency.
5247 records sent, 1049.4 records/sec (102.48 MB/sec), 14.5 ms avg latency, 55.0 ms max latency.
5778 records sent, 1154.4 records/sec (112.74 MB/sec), 16.5 ms avg latency, 92.0 ms max latency.
5648 records sent, 1129.1 records/sec (110.27 MB/sec), 10.9 ms avg latency, 52.0 ms max latency.
5983 records sent, 1196.4 records/sec (116.83 MB/sec), 15.9 ms avg latency, 75.0 ms max latency.
5042 records sent, 1008.2 records/sec (98.46 MB/sec), 8.1 ms avg latency, 42.0 ms max latency.
4999 records sent, 999.8 records/sec (97.64 MB/sec), 8.1 ms avg latency, 44.0 ms max latency.
4998 records sent, 999.6 records/sec (97.62 MB/sec), 8.0 ms avg latency, 41.0 ms max latency.
5003 records sent, 1000.6 records/sec (97.71 MB/sec), 7.9 ms avg latency, 48.0 ms max latency.
5002 records sent, 1000.4 records/sec (97.70 MB/sec), 7.6 ms avg latency, 33.0 ms max latency.
4998 records sent, 999.6 records/sec (97.62 MB/sec), 8.1 ms avg latency, 47.0 ms max latency.
5005 records sent, 1001.0 records/sec (97.75 MB/sec), 7.9 ms avg latency, 32.0 ms max latency.
4507 records sent, 901.4 records/sec (88.03 MB/sec), 118.5 ms avg latency, 757.0 ms max latency.
5494 records sent, 1098.4 records/sec (107.26 MB/sec), 60.2 ms avg latency, 626.0 ms max latency.
5004 records sent, 1000.8 records/sec (97.73 MB/sec), 7.8 ms avg latency, 41.0 ms max latency.
5002 records sent, 1000.4 records/sec (97.70 MB/sec), 7.9 ms avg latency, 33.0 ms max latency.
4997 records sent, 999.2 records/sec (97.58 MB/sec), 8.1 ms avg latency, 36.0 ms max latency.
4998 records sent, 999.6 records/sec (97.62 MB/sec), 7.8 ms avg latency, 42.0 ms max latency.
5009 records sent, 1001.4 records/sec (97.79 MB/sec), 8.0 ms avg latency, 44.0 ms max latency.
100000 records sent, 999.670109 records/sec (97.62 MB/sec), 26.53 ms avg latency, 1320.00 ms max latency, 8 ms 50th, 67 ms 95th, 516 ms 99th, 1144 ms 99.9th.
