2736 records sent, 547.1 records/sec (53.43 MB/sec), 221.8 ms avg latency, 1460.0 ms max latency.
6326 records sent, 1265.2 records/sec (123.55 MB/sec), 10.1 ms avg latency, 72.0 ms max latency.
5938 records sent, 1187.6 records/sec (115.98 MB/sec), 8.1 ms avg latency, 31.0 ms max latency.
5004 records sent, 1000.8 records/sec (97.73 MB/sec), 6.9 ms avg latency, 29.0 ms max latency.
4999 records sent, 999.6 records/sec (97.62 MB/sec), 6.7 ms avg latency, 30.0 ms max latency.
5003 records sent, 1000.4 records/sec (97.70 MB/sec), 6.5 ms avg latency, 24.0 ms max latency.
5003 records sent, 1000.4 records/sec (97.70 MB/sec), 6.5 ms avg latency, 22.0 ms max latency.
5002 records sent, 1000.2 records/sec (97.68 MB/sec), 6.5 ms avg latency, 25.0 ms max latency.
4997 records sent, 999.4 records/sec (97.60 MB/sec), 6.7 ms avg latency, 33.0 ms max latency.
5005 records sent, 1001.0 records/sec (97.75 MB/sec), 6.6 ms avg latency, 33.0 ms max latency.
4992 records sent, 998.4 records/sec (97.50 MB/sec), 6.5 ms avg latency, 22.0 ms max latency.
5010 records sent, 1002.0 records/sec (97.85 MB/sec), 6.5 ms avg latency, 25.0 ms max latency.
4967 records sent, 993.4 records/sec (97.01 MB/sec), 17.4 ms avg latency, 202.0 ms max latency.
5035 records sent, 1007.0 records/sec (98.34 MB/sec), 9.2 ms avg latency, 121.0 ms max latency.
5000 records sent, 999.6 records/sec (97.62 MB/sec), 6.5 ms avg latency, 23.0 ms max latency.
5002 records sent, 1000.4 records/sec (97.70 MB/sec), 6.5 ms avg latency, 21.0 ms max latency.
5003 records sent, 1000.2 records/sec (97.68 MB/sec), 6.6 ms avg latency, 23.0 ms max latency.
5003 records sent, 1000.6 records/sec (97.71 MB/sec), 6.5 ms avg latency, 23.0 ms max latency.
4999 records sent, 999.6 records/sec (97.62 MB/sec), 6.6 ms avg latency, 24.0 ms max latency.
100000 records sent, 999.680102 records/sec (97.63 MB/sec), 13.45 ms avg latency, 1460.00 ms max latency, 7 ms 50th, 13 ms 95th, 194 ms 99th, 941 ms 99.9th.
