producer_index=5
producer_count=6
producer_records=16666
producer_throughput=1666
1 records sent, 0.1 records/sec (0.01 MB/sec), 8079.0 ms avg latency, 8079.0 ms max latency.
129 records sent, 25.2 records/sec (2.46 MB/sec), 4387.9 ms avg latency, 5411.0 ms max latency.
317 records sent, 62.8 records/sec (6.13 MB/sec), 5460.7 ms avg latency, 6365.0 ms max latency.
318 records sent, 63.4 records/sec (6.19 MB/sec), 5483.4 ms avg latency, 6141.0 ms max latency.
807 records sent, 160.5 records/sec (15.67 MB/sec), 2018.4 ms avg latency, 5539.0 ms max latency.
536 records sent, 106.6 records/sec (10.41 MB/sec), 29.7 ms avg latency, 132.0 ms max latency.
629 records sent, 125.7 records/sec (12.28 MB/sec), 41.4 ms avg latency, 193.0 ms max latency.
620 records sent, 123.8 records/sec (12.09 MB/sec), 25.8 ms avg latency, 118.0 ms max latency.
689 records sent, 137.6 records/sec (13.44 MB/sec), 30.2 ms avg latency, 154.0 ms max latency.
639 records sent, 127.7 records/sec (12.47 MB/sec), 26.7 ms avg latency, 101.0 ms max latency.
678 records sent, 134.8 records/sec (13.17 MB/sec), 25.3 ms avg latency, 129.0 ms max latency.
665 records sent, 132.4 records/sec (12.93 MB/sec), 21.4 ms avg latency, 103.0 ms max latency.
668 records sent, 133.5 records/sec (13.04 MB/sec), 29.5 ms avg latency, 194.0 ms max latency.
651 records sent, 130.0 records/sec (12.70 MB/sec), 26.0 ms avg latency, 131.0 ms max latency.
680 records sent, 135.6 records/sec (13.24 MB/sec), 23.8 ms avg latency, 91.0 ms max latency.
702 records sent, 140.2 records/sec (13.69 MB/sec), 21.3 ms avg latency, 96.0 ms max latency.
730 records sent, 145.4 records/sec (14.20 MB/sec), 46.2 ms avg latency, 280.0 ms max latency.
661 records sent, 132.2 records/sec (12.91 MB/sec), 22.9 ms avg latency, 88.0 ms max latency.
704 records sent, 140.4 records/sec (13.71 MB/sec), 49.5 ms avg latency, 344.0 ms max latency.
687 records sent, 137.2 records/sec (13.40 MB/sec), 32.0 ms avg latency, 256.0 ms max latency.
696 records sent, 138.3 records/sec (13.50 MB/sec), 21.7 ms avg latency, 123.0 ms max latency.
710 records sent, 141.9 records/sec (13.85 MB/sec), 23.8 ms avg latency, 115.0 ms max latency.
653 records sent, 130.3 records/sec (12.73 MB/sec), 19.0 ms avg latency, 77.0 ms max latency.
744 records sent, 148.7 records/sec (14.52 MB/sec), 28.5 ms avg latency, 145.0 ms max latency.
767 records sent, 153.3 records/sec (14.97 MB/sec), 22.6 ms avg latency, 93.0 ms max latency.
873 records sent, 174.1 records/sec (17.01 MB/sec), 24.9 ms avg latency, 159.0 ms max latency.
16666 records sent, 120.960952 records/sec (11.81 MB/sec), 365.72 ms avg latency, 8079.00 ms max latency, 21 ms 50th, 4144 ms 95th, 5645 ms 99th, 6001 ms 99.9th.
