run_id=security-overhead-final-factorial-tls-b3-rf3-isr3-msg102400-tps10000-batch131072-acks1-prod1-compnone-trial2
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-tls-b3-rf3-isr3-msg102400-tps10000-batch131072-acks1-prod1-compnone-trial2/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=10000
2952 records sent, 590.3 records/sec (57.64 MB/sec), 215.3 ms avg latency, 1178.0 ms max latency.
5646 records sent, 1129.2 records/sec (110.27 MB/sec), 9.1 ms avg latency, 57.0 ms max latency.
6458 records sent, 1291.6 records/sec (126.13 MB/sec), 6.4 ms avg latency, 59.0 ms max latency.
8915 records sent, 1782.6 records/sec (174.09 MB/sec), 10.8 ms avg latency, 84.0 ms max latency.
9235 records sent, 1847.0 records/sec (180.37 MB/sec), 13.7 ms avg latency, 97.0 ms max latency.
8917 records sent, 1783.0 records/sec (174.13 MB/sec), 7.4 ms avg latency, 87.0 ms max latency.
9198 records sent, 1839.6 records/sec (179.65 MB/sec), 6.8 ms avg latency, 102.0 ms max latency.
8853 records sent, 1770.6 records/sec (172.91 MB/sec), 7.0 ms avg latency, 118.0 ms max latency.
8896 records sent, 1772.8 records/sec (173.13 MB/sec), 18.3 ms avg latency, 153.0 ms max latency.
9325 records sent, 1865.0 records/sec (182.13 MB/sec), 34.0 ms avg latency, 511.0 ms max latency.
9381 records sent, 1876.2 records/sec (183.22 MB/sec), 6.4 ms avg latency, 133.0 ms max latency.
9442 records sent, 1888.4 records/sec (184.41 MB/sec), 12.4 ms avg latency, 201.0 ms max latency.
100000 records sent, 1625.091411 records/sec (158.70 MB/sec), 18.49 ms avg latency, 1178.00 ms max latency, 4 ms 50th, 64 ms 95th, 325 ms 99th, 730 ms 99.9th.
