producer_index=10
producer_count=12
producer_records=8333
producer_throughput=833
1 records sent, 0.1 records/sec (0.01 MB/sec), 18228.0 ms avg latency, 18228.0 ms max latency.
44 records sent, 8.0 records/sec (0.78 MB/sec), 8257.0 ms avg latency, 9943.0 ms max latency.
90 records sent, 17.2 records/sec (1.68 MB/sec), 10793.6 ms avg latency, 12384.0 ms max latency.
174 records sent, 33.1 records/sec (3.23 MB/sec), 12213.2 ms avg latency, 13224.0 ms max latency.
133 records sent, 26.3 records/sec (2.57 MB/sec), 12558.6 ms avg latency, 13933.0 ms max latency.
143 records sent, 28.2 records/sec (2.75 MB/sec), 11553.9 ms avg latency, 12358.0 ms max latency.
149 records sent, 29.7 records/sec (2.90 MB/sec), 11689.9 ms avg latency, 12401.0 ms max latency.
365 records sent, 72.5 records/sec (7.08 MB/sec), 7621.2 ms avg latency, 11886.0 ms max latency.
406 records sent, 80.7 records/sec (7.88 MB/sec), 1983.9 ms avg latency, 4185.0 ms max latency.
301 records sent, 60.0 records/sec (5.86 MB/sec), 92.4 ms avg latency, 316.0 ms max latency.
255 records sent, 50.6 records/sec (4.94 MB/sec), 64.5 ms avg latency, 251.0 ms max latency.
293 records sent, 58.4 records/sec (5.70 MB/sec), 69.5 ms avg latency, 229.0 ms max latency.
290 records sent, 57.7 records/sec (5.64 MB/sec), 63.6 ms avg latency, 311.0 ms max latency.
289 records sent, 57.4 records/sec (5.61 MB/sec), 66.0 ms avg latency, 247.0 ms max latency.
322 records sent, 64.2 records/sec (6.27 MB/sec), 47.1 ms avg latency, 182.0 ms max latency.
325 records sent, 64.5 records/sec (6.30 MB/sec), 58.9 ms avg latency, 205.0 ms max latency.
337 records sent, 66.4 records/sec (6.49 MB/sec), 46.2 ms avg latency, 165.0 ms max latency.
314 records sent, 61.8 records/sec (6.04 MB/sec), 70.0 ms avg latency, 337.0 ms max latency.
319 records sent, 62.9 records/sec (6.14 MB/sec), 61.3 ms avg latency, 223.0 ms max latency.
327 records sent, 65.2 records/sec (6.37 MB/sec), 62.0 ms avg latency, 261.0 ms max latency.
330 records sent, 66.0 records/sec (6.45 MB/sec), 64.7 ms avg latency, 281.0 ms max latency.
330 records sent, 66.0 records/sec (6.44 MB/sec), 47.7 ms avg latency, 239.0 ms max latency.
315 records sent, 62.6 records/sec (6.12 MB/sec), 44.9 ms avg latency, 277.0 ms max latency.
339 records sent, 67.0 records/sec (6.54 MB/sec), 62.1 ms avg latency, 235.0 ms max latency.
346 records sent, 68.6 records/sec (6.70 MB/sec), 56.6 ms avg latency, 231.0 ms max latency.
349 records sent, 69.6 records/sec (6.80 MB/sec), 50.9 ms avg latency, 166.0 ms max latency.
323 records sent, 64.4 records/sec (6.29 MB/sec), 45.1 ms avg latency, 251.0 ms max latency.
346 records sent, 68.9 records/sec (6.73 MB/sec), 41.1 ms avg latency, 237.0 ms max latency.
331 records sent, 66.1 records/sec (6.45 MB/sec), 57.4 ms avg latency, 284.0 ms max latency.
8333 records sent, 50.487425 records/sec (4.93 MB/sec), 1501.96 ms avg latency, 18228.00 ms max latency, 54 ms 50th, 11686 ms 95th, 12768 ms 99th, 13527 ms 99.9th.
