2375 records sent, 474.8 records/sec (46.37 MB/sec), 385.2 ms avg latency, 1366.0 ms max latency.
4967 records sent, 993.2 records/sec (96.99 MB/sec), 17.3 ms avg latency, 71.0 ms max latency.
5694 records sent, 1136.5 records/sec (110.99 MB/sec), 13.8 ms avg latency, 67.0 ms max latency.
6008 records sent, 1201.4 records/sec (117.32 MB/sec), 15.5 ms avg latency, 104.0 ms max latency.
5973 records sent, 1194.6 records/sec (116.66 MB/sec), 13.1 ms avg latency, 74.0 ms max latency.
4999 records sent, 999.8 records/sec (97.64 MB/sec), 8.6 ms avg latency, 46.0 ms max latency.
5003 records sent, 1000.6 records/sec (97.71 MB/sec), 7.9 ms avg latency, 35.0 ms max latency.
5000 records sent, 1000.0 records/sec (97.66 MB/sec), 8.0 ms avg latency, 42.0 ms max latency.
5004 records sent, 1000.6 records/sec (97.71 MB/sec), 8.2 ms avg latency, 34.0 ms max latency.
4998 records sent, 999.6 records/sec (97.62 MB/sec), 7.9 ms avg latency, 39.0 ms max latency.
5004 records sent, 1000.8 records/sec (97.73 MB/sec), 7.8 ms avg latency, 37.0 ms max latency.
5000 records sent, 999.8 records/sec (97.64 MB/sec), 7.7 ms avg latency, 27.0 ms max latency.
4875 records sent, 975.0 records/sec (95.21 MB/sec), 27.2 ms avg latency, 361.0 ms max latency.
5128 records sent, 1025.6 records/sec (100.16 MB/sec), 39.5 ms avg latency, 549.0 ms max latency.
5001 records sent, 1000.2 records/sec (97.68 MB/sec), 9.2 ms avg latency, 84.0 ms max latency.
4999 records sent, 999.6 records/sec (97.62 MB/sec), 9.9 ms avg latency, 56.0 ms max latency.
4999 records sent, 999.6 records/sec (97.62 MB/sec), 9.5 ms avg latency, 57.0 ms max latency.
5007 records sent, 1001.4 records/sec (97.79 MB/sec), 8.6 ms avg latency, 42.0 ms max latency.
5000 records sent, 1000.0 records/sec (97.66 MB/sec), 8.8 ms avg latency, 55.0 ms max latency.
100000 records sent, 999.580176 records/sec (97.62 MB/sec), 21.36 ms avg latency, 1366.00 ms max latency, 8 ms 50th, 37 ms 95th, 403 ms 99th, 1045 ms 99.9th.
