4994 records sent, 998.2 records/sec (97.48 MB/sec), 10.2 ms avg latency, 503.0 ms max latency.
5008 records sent, 1001.6 records/sec (97.81 MB/sec), 6.3 ms avg latency, 36.0 ms max latency.
5002 records sent, 999.8 records/sec (97.64 MB/sec), 6.1 ms avg latency, 29.0 ms max latency.
5006 records sent, 1000.6 records/sec (97.71 MB/sec), 6.4 ms avg latency, 54.0 ms max latency.
5001 records sent, 1000.2 records/sec (97.68 MB/sec), 6.0 ms avg latency, 30.0 ms max latency.
5004 records sent, 1000.2 records/sec (97.68 MB/sec), 8.0 ms avg latency, 75.0 ms max latency.
5003 records sent, 1000.2 records/sec (97.68 MB/sec), 8.1 ms avg latency, 87.0 ms max latency.
5003 records sent, 999.8 records/sec (97.64 MB/sec), 12.2 ms avg latency, 135.0 ms max latency.
5002 records sent, 1000.4 records/sec (97.70 MB/sec), 8.1 ms avg latency, 105.0 ms max latency.
5003 records sent, 1000.6 records/sec (97.71 MB/sec), 8.4 ms avg latency, 77.0 ms max latency.
4988 records sent, 997.6 records/sec (97.42 MB/sec), 9.6 ms avg latency, 89.0 ms max latency.
5015 records sent, 1002.8 records/sec (97.93 MB/sec), 6.8 ms avg latency, 48.0 ms max latency.
4302 records sent, 849.2 records/sec (82.93 MB/sec), 143.1 ms avg latency, 1023.0 ms max latency.
5764 records sent, 1152.8 records/sec (112.58 MB/sec), 175.6 ms avg latency, 1582.0 ms max latency.
5001 records sent, 1000.0 records/sec (97.66 MB/sec), 6.9 ms avg latency, 63.0 ms max latency.
5002 records sent, 1000.2 records/sec (97.68 MB/sec), 6.6 ms avg latency, 51.0 ms max latency.
5002 records sent, 1000.4 records/sec (97.70 MB/sec), 7.1 ms avg latency, 59.0 ms max latency.
4999 records sent, 999.6 records/sec (97.62 MB/sec), 7.3 ms avg latency, 65.0 ms max latency.
5000 records sent, 999.0 records/sec (97.56 MB/sec), 7.9 ms avg latency, 70.0 ms max latency.
100000 records sent, 999.720078 records/sec (97.63 MB/sec), 23.23 ms avg latency, 1582.00 ms max latency, 6 ms 50th, 86 ms 95th, 530 ms 99th, 1476 ms 99.9th.
