producer_index=6
producer_count=6
producer_records=16666
producer_throughput=1666
1 records sent, 0.1 records/sec (0.01 MB/sec), 3163.0 ms avg latency, 3163.0 ms max latency.
310 records sent, 61.7 records/sec (6.02 MB/sec), 4044.5 ms avg latency, 9008.0 ms max latency.
348 records sent, 69.3 records/sec (6.77 MB/sec), 4632.3 ms avg latency, 5192.0 ms max latency.
812 records sent, 162.0 records/sec (15.82 MB/sec), 2499.9 ms avg latency, 4948.0 ms max latency.
821 records sent, 164.1 records/sec (16.03 MB/sec), 286.6 ms avg latency, 1172.0 ms max latency.
778 records sent, 154.9 records/sec (15.13 MB/sec), 19.7 ms avg latency, 66.0 ms max latency.
782 records sent, 156.2 records/sec (15.25 MB/sec), 19.5 ms avg latency, 64.0 ms max latency.
822 records sent, 164.4 records/sec (16.05 MB/sec), 22.2 ms avg latency, 138.0 ms max latency.
859 records sent, 171.5 records/sec (16.74 MB/sec), 20.5 ms avg latency, 110.0 ms max latency.
825 records sent, 164.6 records/sec (16.07 MB/sec), 15.6 ms avg latency, 48.0 ms max latency.
820 records sent, 164.0 records/sec (16.01 MB/sec), 15.4 ms avg latency, 46.0 ms max latency.
875 records sent, 174.9 records/sec (17.08 MB/sec), 18.0 ms avg latency, 73.0 ms max latency.
854 records sent, 170.4 records/sec (16.64 MB/sec), 17.4 ms avg latency, 87.0 ms max latency.
881 records sent, 175.2 records/sec (17.11 MB/sec), 17.2 ms avg latency, 143.0 ms max latency.
906 records sent, 181.1 records/sec (17.69 MB/sec), 14.7 ms avg latency, 137.0 ms max latency.
885 records sent, 176.9 records/sec (17.27 MB/sec), 18.7 ms avg latency, 163.0 ms max latency.
892 records sent, 178.1 records/sec (17.39 MB/sec), 13.5 ms avg latency, 59.0 ms max latency.
842 records sent, 168.1 records/sec (16.42 MB/sec), 13.1 ms avg latency, 52.0 ms max latency.
876 records sent, 175.1 records/sec (17.10 MB/sec), 12.2 ms avg latency, 53.0 ms max latency.
951 records sent, 189.1 records/sec (18.46 MB/sec), 13.1 ms avg latency, 80.0 ms max latency.
990 records sent, 197.4 records/sec (19.27 MB/sec), 18.5 ms avg latency, 104.0 ms max latency.
16666 records sent, 148.396805 records/sec (14.49 MB/sec), 322.42 ms avg latency, 9008.00 ms max latency, 14 ms 50th, 3309 ms 95th, 4749 ms 99th, 5057 ms 99.9th.
