producer_index=4
producer_count=12
producer_records=8334
producer_throughput=84
1 records sent, 0.1 records/sec (0.00 MB/sec), 9270.0 ms avg latency, 9270.0 ms max latency.
1201 records sent, 239.2 records/sec (0.23 MB/sec), 694.2 ms avg latency, 1345.0 ms max latency.
424 records sent, 84.7 records/sec (0.08 MB/sec), 30.2 ms avg latency, 132.0 ms max latency.
423 records sent, 84.4 records/sec (0.08 MB/sec), 14.6 ms avg latency, 75.0 ms max latency.
419 records sent, 83.8 records/sec (0.08 MB/sec), 14.1 ms avg latency, 58.0 ms max latency.
421 records sent, 84.0 records/sec (0.08 MB/sec), 17.7 ms avg latency, 61.0 ms max latency.
421 records sent, 84.2 records/sec (0.08 MB/sec), 18.1 ms avg latency, 88.0 ms max latency.
420 records sent, 84.0 records/sec (0.08 MB/sec), 16.1 ms avg latency, 67.0 ms max latency.
420 records sent, 84.0 records/sec (0.08 MB/sec), 14.8 ms avg latency, 60.0 ms max latency.
420 records sent, 84.0 records/sec (0.08 MB/sec), 15.6 ms avg latency, 60.0 ms max latency.
414 records sent, 82.8 records/sec (0.08 MB/sec), 16.6 ms avg latency, 138.0 ms max latency.
429 records sent, 85.7 records/sec (0.08 MB/sec), 17.0 ms avg latency, 143.0 ms max latency.
420 records sent, 84.0 records/sec (0.08 MB/sec), 14.9 ms avg latency, 72.0 ms max latency.
420 records sent, 84.0 records/sec (0.08 MB/sec), 13.4 ms avg latency, 67.0 ms max latency.
420 records sent, 83.9 records/sec (0.08 MB/sec), 13.7 ms avg latency, 55.0 ms max latency.
422 records sent, 84.2 records/sec (0.08 MB/sec), 13.4 ms avg latency, 99.0 ms max latency.
421 records sent, 84.1 records/sec (0.08 MB/sec), 13.4 ms avg latency, 82.0 ms max latency.
421 records sent, 84.1 records/sec (0.08 MB/sec), 11.5 ms avg latency, 71.0 ms max latency.
8334 records sent, 83.800905 records/sec (0.08 MB/sec), 114.69 ms avg latency, 9270.00 ms max latency, 13 ms 50th, 939 ms 95th, 1236 ms 99th, 1325 ms 99.9th.
