run_id=security-overhead-final-factorial-mtls-b5-rf5-isr3-msg1024-tps1000-batch131072-acksall-prod1-compnone-trial2
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-mtls-b5-rf5-isr3-msg1024-tps1000-batch131072-acksall-prod1-compnone-trial2/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=1000
4999 records sent, 998.2 records/sec (0.97 MB/sec), 75.4 ms avg latency, 1216.0 ms max latency.
5010 records sent, 1001.0 records/sec (0.98 MB/sec), 6.1 ms avg latency, 31.0 ms max latency.
5004 records sent, 1000.2 records/sec (0.98 MB/sec), 5.5 ms avg latency, 19.0 ms max latency.
5000 records sent, 1000.0 records/sec (0.98 MB/sec), 5.5 ms avg latency, 16.0 ms max latency.
5005 records sent, 1000.2 records/sec (0.98 MB/sec), 5.6 ms avg latency, 26.0 ms max latency.
5002 records sent, 1000.4 records/sec (0.98 MB/sec), 5.4 ms avg latency, 13.0 ms max latency.
5005 records sent, 1000.0 records/sec (0.98 MB/sec), 5.6 ms avg latency, 22.0 ms max latency.
5004 records sent, 1000.0 records/sec (0.98 MB/sec), 5.6 ms avg latency, 26.0 ms max latency.
5003 records sent, 1000.4 records/sec (0.98 MB/sec), 5.5 ms avg latency, 20.0 ms max latency.
5001 records sent, 999.8 records/sec (0.98 MB/sec), 5.8 ms avg latency, 31.0 ms max latency.
5003 records sent, 1000.6 records/sec (0.98 MB/sec), 5.8 ms avg latency, 22.0 ms max latency.
5003 records sent, 1000.6 records/sec (0.98 MB/sec), 5.6 ms avg latency, 27.0 ms max latency.
5001 records sent, 1000.0 records/sec (0.98 MB/sec), 5.4 ms avg latency, 30.0 ms max latency.
5004 records sent, 1000.0 records/sec (0.98 MB/sec), 5.4 ms avg latency, 32.0 ms max latency.
5006 records sent, 1000.2 records/sec (0.98 MB/sec), 5.2 ms avg latency, 21.0 ms max latency.
5006 records sent, 1000.0 records/sec (0.98 MB/sec), 5.3 ms avg latency, 20.0 ms max latency.
5006 records sent, 999.2 records/sec (0.98 MB/sec), 5.5 ms avg latency, 33.0 ms max latency.
5008 records sent, 1001.0 records/sec (0.98 MB/sec), 5.8 ms avg latency, 42.0 ms max latency.
5000 records sent, 1000.0 records/sec (0.98 MB/sec), 5.7 ms avg latency, 33.0 ms max latency.
100000 records sent, 999.680102 records/sec (0.98 MB/sec), 9.07 ms avg latency, 1216.00 ms max latency, 5 ms 50th, 9 ms 95th, 256 ms 99th, 342 ms 99.9th.
