4998 records sent, 999.0 records/sec (0.98 MB/sec), 17.2 ms avg latency, 647.0 ms max latency.
4999 records sent, 994.4 records/sec (0.97 MB/sec), 6.0 ms avg latency, 38.0 ms max latency.
5031 records sent, 1006.2 records/sec (0.98 MB/sec), 6.0 ms avg latency, 39.0 ms max latency.
5003 records sent, 1000.2 records/sec (0.98 MB/sec), 5.7 ms avg latency, 28.0 ms max latency.
5007 records sent, 1000.4 records/sec (0.98 MB/sec), 5.8 ms avg latency, 61.0 ms max latency.
5004 records sent, 1000.2 records/sec (0.98 MB/sec), 5.4 ms avg latency, 30.0 ms max latency.
5005 records sent, 1000.2 records/sec (0.98 MB/sec), 5.6 ms avg latency, 25.0 ms max latency.
5005 records sent, 1000.2 records/sec (0.98 MB/sec), 5.8 ms avg latency, 39.0 ms max latency.
5007 records sent, 1000.4 records/sec (0.98 MB/sec), 5.4 ms avg latency, 22.0 ms max latency.
5004 records sent, 1000.2 records/sec (0.98 MB/sec), 5.4 ms avg latency, 25.0 ms max latency.
5004 records sent, 1000.0 records/sec (0.98 MB/sec), 5.6 ms avg latency, 30.0 ms max latency.
5005 records sent, 1000.4 records/sec (0.98 MB/sec), 5.5 ms avg latency, 26.0 ms max latency.
5002 records sent, 999.6 records/sec (0.98 MB/sec), 5.5 ms avg latency, 33.0 ms max latency.
5006 records sent, 1000.4 records/sec (0.98 MB/sec), 5.4 ms avg latency, 23.0 ms max latency.
5007 records sent, 1000.2 records/sec (0.98 MB/sec), 5.5 ms avg latency, 36.0 ms max latency.
5004 records sent, 1000.6 records/sec (0.98 MB/sec), 5.6 ms avg latency, 49.0 ms max latency.
5002 records sent, 1000.2 records/sec (0.98 MB/sec), 5.4 ms avg latency, 44.0 ms max latency.
5002 records sent, 999.6 records/sec (0.98 MB/sec), 5.8 ms avg latency, 42.0 ms max latency.
5007 records sent, 1000.6 records/sec (0.98 MB/sec), 5.6 ms avg latency, 25.0 ms max latency.
100000 records sent, 999.670109 records/sec (0.98 MB/sec), 6.19 ms avg latency, 647.00 ms max latency, 5 ms 50th, 9 ms 95th, 22 ms 99th, 118 ms 99.9th.
