producer_index=2
producer_count=12
producer_records=8334
producer_throughput=834
[2026-05-03 12:13:07,082] WARN [Producer clientId=perf-producer-client] Bootstrap broker 10.20.1.91:9094 (id: -3 rack: null) disconnected (org.apache.kafka.clients.NetworkClient)
1 records sent, 0.1 records/sec (0.01 MB/sec), 5260.0 ms avg latency, 5260.0 ms max latency.
58 records sent, 11.5 records/sec (1.13 MB/sec), 7344.3 ms avg latency, 19283.0 ms max latency.
102 records sent, 19.8 records/sec (1.93 MB/sec), 10324.1 ms avg latency, 12019.0 ms max latency.
186 records sent, 36.3 records/sec (3.55 MB/sec), 12620.9 ms avg latency, 13954.0 ms max latency.
150 records sent, 30.0 records/sec (2.93 MB/sec), 11089.8 ms avg latency, 14116.0 ms max latency.
162 records sent, 32.0 records/sec (3.12 MB/sec), 10353.9 ms avg latency, 10990.0 ms max latency.
270 records sent, 53.7 records/sec (5.24 MB/sec), 9040.7 ms avg latency, 11127.0 ms max latency.
426 records sent, 81.8 records/sec (7.99 MB/sec), 4621.1 ms avg latency, 7049.0 ms max latency.
480 records sent, 95.5 records/sec (9.33 MB/sec), 2232.7 ms avg latency, 3822.0 ms max latency.
419 records sent, 83.8 records/sec (8.18 MB/sec), 198.6 ms avg latency, 1032.0 ms max latency.
370 records sent, 73.8 records/sec (7.20 MB/sec), 45.7 ms avg latency, 147.0 ms max latency.
374 records sent, 74.8 records/sec (7.30 MB/sec), 38.8 ms avg latency, 117.0 ms max latency.
391 records sent, 78.0 records/sec (7.61 MB/sec), 40.0 ms avg latency, 171.0 ms max latency.
382 records sent, 76.4 records/sec (7.46 MB/sec), 40.2 ms avg latency, 134.0 ms max latency.
396 records sent, 79.1 records/sec (7.73 MB/sec), 37.1 ms avg latency, 142.0 ms max latency.
422 records sent, 84.0 records/sec (8.20 MB/sec), 33.6 ms avg latency, 106.0 ms max latency.
431 records sent, 86.0 records/sec (8.40 MB/sec), 29.5 ms avg latency, 103.0 ms max latency.
422 records sent, 83.8 records/sec (8.19 MB/sec), 91.2 ms avg latency, 569.0 ms max latency.
420 records sent, 84.0 records/sec (8.20 MB/sec), 31.9 ms avg latency, 105.0 ms max latency.
419 records sent, 83.7 records/sec (8.17 MB/sec), 36.2 ms avg latency, 120.0 ms max latency.
409 records sent, 81.6 records/sec (7.97 MB/sec), 29.2 ms avg latency, 107.0 ms max latency.
430 records sent, 85.9 records/sec (8.39 MB/sec), 32.0 ms avg latency, 161.0 ms max latency.
415 records sent, 82.4 records/sec (8.05 MB/sec), 29.0 ms avg latency, 95.0 ms max latency.
495 records sent, 98.7 records/sec (9.64 MB/sec), 26.0 ms avg latency, 107.0 ms max latency.
8334 records sent, 60.682404 records/sec (5.93 MB/sec), 1555.66 ms avg latency, 19283.00 ms max latency, 39 ms 50th, 10516 ms 95th, 12780 ms 99th, 13799 ms 99.9th.
