producer_index=7
producer_count=12
producer_records=8333
producer_throughput=833
1 records sent, 0.1 records/sec (0.01 MB/sec), 8946.0 ms avg latency, 8946.0 ms max latency.
218 records sent, 43.0 records/sec (4.20 MB/sec), 1073.8 ms avg latency, 2161.0 ms max latency.
258 records sent, 51.2 records/sec (5.00 MB/sec), 363.0 ms avg latency, 1320.0 ms max latency.
249 records sent, 49.4 records/sec (4.82 MB/sec), 120.8 ms avg latency, 412.0 ms max latency.
247 records sent, 48.4 records/sec (4.73 MB/sec), 109.0 ms avg latency, 523.0 ms max latency.
273 records sent, 54.6 records/sec (5.33 MB/sec), 70.5 ms avg latency, 212.0 ms max latency.
292 records sent, 57.2 records/sec (5.59 MB/sec), 49.4 ms avg latency, 192.0 ms max latency.
351 records sent, 70.0 records/sec (6.84 MB/sec), 46.8 ms avg latency, 178.0 ms max latency.
289 records sent, 57.8 records/sec (5.64 MB/sec), 53.4 ms avg latency, 183.0 ms max latency.
300 records sent, 59.9 records/sec (5.85 MB/sec), 50.7 ms avg latency, 246.0 ms max latency.
297 records sent, 59.3 records/sec (5.79 MB/sec), 55.6 ms avg latency, 329.0 ms max latency.
284 records sent, 56.6 records/sec (5.52 MB/sec), 58.5 ms avg latency, 243.0 ms max latency.
264 records sent, 52.7 records/sec (5.15 MB/sec), 54.4 ms avg latency, 253.0 ms max latency.
255 records sent, 50.3 records/sec (4.91 MB/sec), 48.2 ms avg latency, 224.0 ms max latency.
278 records sent, 55.4 records/sec (5.41 MB/sec), 47.6 ms avg latency, 188.0 ms max latency.
292 records sent, 58.3 records/sec (5.69 MB/sec), 64.9 ms avg latency, 256.0 ms max latency.
258 records sent, 51.3 records/sec (5.01 MB/sec), 60.7 ms avg latency, 314.0 ms max latency.
258 records sent, 51.5 records/sec (5.03 MB/sec), 46.2 ms avg latency, 210.0 ms max latency.
323 records sent, 63.3 records/sec (6.18 MB/sec), 53.9 ms avg latency, 197.0 ms max latency.
258 records sent, 51.3 records/sec (5.01 MB/sec), 51.2 ms avg latency, 193.0 ms max latency.
277 records sent, 55.1 records/sec (5.38 MB/sec), 49.4 ms avg latency, 187.0 ms max latency.
261 records sent, 51.9 records/sec (5.07 MB/sec), 52.6 ms avg latency, 244.0 ms max latency.
326 records sent, 64.5 records/sec (6.30 MB/sec), 52.1 ms avg latency, 172.0 ms max latency.
272 records sent, 54.3 records/sec (5.30 MB/sec), 41.3 ms avg latency, 174.0 ms max latency.
302 records sent, 60.4 records/sec (5.89 MB/sec), 61.1 ms avg latency, 337.0 ms max latency.
270 records sent, 53.8 records/sec (5.25 MB/sec), 43.0 ms avg latency, 200.0 ms max latency.
341 records sent, 68.1 records/sec (6.65 MB/sec), 40.3 ms avg latency, 221.0 ms max latency.
282 records sent, 56.3 records/sec (5.50 MB/sec), 48.3 ms avg latency, 210.0 ms max latency.
304 records sent, 60.6 records/sec (5.91 MB/sec), 35.5 ms avg latency, 159.0 ms max latency.
313 records sent, 62.6 records/sec (6.11 MB/sec), 34.3 ms avg latency, 227.0 ms max latency.
8333 records sent, 52.532041 records/sec (5.13 MB/sec), 91.94 ms avg latency, 8946.00 ms max latency, 41 ms 50th, 243 ms 95th, 1234 ms 99th, 1872 ms 99.9th.
