producer_index=6
producer_count=12
producer_records=8333
producer_throughput=83
[2026-04-20 08:33:00,943] WARN [Producer clientId=perf-producer-client] Bootstrap broker 10.20.1.238:9094 (id: -2 rack: null) disconnected (org.apache.kafka.clients.NetworkClient)
1 records sent, 0.1 records/sec (0.00 MB/sec), 19562.0 ms avg latency, 19562.0 ms max latency.
110 records sent, 21.8 records/sec (0.21 MB/sec), 7247.2 ms avg latency, 9260.0 ms max latency.
261 records sent, 51.6 records/sec (0.50 MB/sec), 10745.7 ms avg latency, 12393.0 ms max latency.
366 records sent, 73.1 records/sec (0.71 MB/sec), 13948.2 ms avg latency, 16212.0 ms max latency.
937 records sent, 186.8 records/sec (1.82 MB/sec), 15708.8 ms avg latency, 16696.0 ms max latency.
1254 records sent, 248.2 records/sec (2.42 MB/sec), 13864.4 ms avg latency, 17458.0 ms max latency.
1216 records sent, 242.3 records/sec (2.37 MB/sec), 4361.6 ms avg latency, 9247.0 ms max latency.
418 records sent, 83.2 records/sec (0.81 MB/sec), 21.3 ms avg latency, 112.0 ms max latency.
418 records sent, 83.3 records/sec (0.81 MB/sec), 19.1 ms avg latency, 66.0 ms max latency.
416 records sent, 83.2 records/sec (0.81 MB/sec), 16.2 ms avg latency, 47.0 ms max latency.
416 records sent, 82.8 records/sec (0.81 MB/sec), 15.4 ms avg latency, 59.0 ms max latency.
416 records sent, 83.2 records/sec (0.81 MB/sec), 15.3 ms avg latency, 63.0 ms max latency.
413 records sent, 82.5 records/sec (0.81 MB/sec), 13.7 ms avg latency, 62.0 ms max latency.
419 records sent, 83.7 records/sec (0.82 MB/sec), 14.0 ms avg latency, 70.0 ms max latency.
416 records sent, 82.9 records/sec (0.81 MB/sec), 13.5 ms avg latency, 57.0 ms max latency.
416 records sent, 83.2 records/sec (0.81 MB/sec), 12.8 ms avg latency, 33.0 ms max latency.
415 records sent, 82.9 records/sec (0.81 MB/sec), 13.0 ms avg latency, 53.0 ms max latency.
8333 records sent, 82.922849 records/sec (0.81 MB/sec), 5544.18 ms avg latency, 19562.00 ms max latency, 35 ms 50th, 16499 ms 95th, 17068 ms 99th, 17363 ms 99.9th.
