producer_index=9
producer_count=12
producer_records=8333
producer_throughput=833
[2026-04-24 10:11:56,104] WARN [Producer clientId=perf-producer-client] Bootstrap broker 10.20.1.53:9094 (id: -5 rack: null) disconnected (org.apache.kafka.clients.NetworkClient)
1 records sent, 0.0 records/sec (0.00 MB/sec), 4936.0 ms avg latency, 4936.0 ms max latency.
83 records sent, 16.4 records/sec (0.16 MB/sec), 7544.4 ms avg latency, 20902.0 ms max latency.
174 records sent, 33.9 records/sec (0.33 MB/sec), 10857.4 ms avg latency, 12257.0 ms max latency.
337 records sent, 67.1 records/sec (0.66 MB/sec), 13489.7 ms avg latency, 15148.0 ms max latency.
453 records sent, 90.4 records/sec (0.88 MB/sec), 15897.5 ms avg latency, 17350.0 ms max latency.
734 records sent, 145.7 records/sec (1.42 MB/sec), 18073.5 ms avg latency, 19542.0 ms max latency.
820 records sent, 162.5 records/sec (1.59 MB/sec), 18607.3 ms avg latency, 20279.0 ms max latency.
888 records sent, 175.2 records/sec (1.71 MB/sec), 13679.2 ms avg latency, 16158.0 ms max latency.
912 records sent, 181.5 records/sec (1.77 MB/sec), 12067.1 ms avg latency, 12793.0 ms max latency.
993 records sent, 198.3 records/sec (1.94 MB/sec), 11114.6 ms avg latency, 11996.0 ms max latency.
1441 records sent, 286.9 records/sec (2.80 MB/sec), 9486.2 ms avg latency, 10964.0 ms max latency.
8333 records sent, 110.458643 records/sec (1.08 MB/sec), 12060.81 ms avg latency, 20902.00 ms max latency, 11663 ms 50th, 19337 ms 95th, 20073 ms 99th, 20259 ms 99.9th.
