producer_index=5
producer_count=12
producer_records=8333
producer_throughput=83
1 records sent, 0.1 records/sec (0.00 MB/sec), 17205.0 ms avg latency, 17205.0 ms max latency.
1842 records sent, 366.6 records/sec (0.36 MB/sec), 2965.9 ms avg latency, 4248.0 ms max latency.
420 records sent, 83.9 records/sec (0.08 MB/sec), 56.1 ms avg latency, 184.0 ms max latency.
418 records sent, 83.4 records/sec (0.08 MB/sec), 28.6 ms avg latency, 85.0 ms max latency.
416 records sent, 83.2 records/sec (0.08 MB/sec), 18.1 ms avg latency, 58.0 ms max latency.
416 records sent, 83.2 records/sec (0.08 MB/sec), 17.8 ms avg latency, 57.0 ms max latency.
416 records sent, 83.0 records/sec (0.08 MB/sec), 15.8 ms avg latency, 48.0 ms max latency.
415 records sent, 82.5 records/sec (0.08 MB/sec), 15.6 ms avg latency, 45.0 ms max latency.
418 records sent, 83.5 records/sec (0.08 MB/sec), 15.9 ms avg latency, 59.0 ms max latency.
416 records sent, 83.1 records/sec (0.08 MB/sec), 16.4 ms avg latency, 52.0 ms max latency.
416 records sent, 83.0 records/sec (0.08 MB/sec), 15.2 ms avg latency, 43.0 ms max latency.
415 records sent, 83.0 records/sec (0.08 MB/sec), 15.2 ms avg latency, 44.0 ms max latency.
416 records sent, 83.0 records/sec (0.08 MB/sec), 13.6 ms avg latency, 46.0 ms max latency.
416 records sent, 83.2 records/sec (0.08 MB/sec), 14.5 ms avg latency, 43.0 ms max latency.
416 records sent, 83.0 records/sec (0.08 MB/sec), 13.9 ms avg latency, 41.0 ms max latency.
416 records sent, 83.1 records/sec (0.08 MB/sec), 14.7 ms avg latency, 63.0 ms max latency.
416 records sent, 82.9 records/sec (0.08 MB/sec), 14.7 ms avg latency, 57.0 ms max latency.
8333 records sent, 82.848649 records/sec (0.08 MB/sec), 672.36 ms avg latency, 17205.00 ms max latency, 17 ms 50th, 3811 ms 95th, 4180 ms 99th, 4222 ms 99.9th.
