producer_index=5
producer_count=6
producer_records=16666
producer_throughput=166
189 records sent, 37.6 records/sec (3.67 MB/sec), 381.4 ms avg latency, 3511.0 ms max latency.
786 records sent, 156.9 records/sec (15.32 MB/sec), 89.4 ms avg latency, 502.0 ms max latency.
891 records sent, 178.2 records/sec (17.40 MB/sec), 22.0 ms avg latency, 88.0 ms max latency.
913 records sent, 182.3 records/sec (17.81 MB/sec), 16.1 ms avg latency, 96.0 ms max latency.
870 records sent, 173.7 records/sec (16.96 MB/sec), 15.7 ms avg latency, 66.0 ms max latency.
895 records sent, 179.0 records/sec (17.48 MB/sec), 16.3 ms avg latency, 92.0 ms max latency.
890 records sent, 177.9 records/sec (17.37 MB/sec), 15.5 ms avg latency, 80.0 ms max latency.
885 records sent, 176.8 records/sec (17.26 MB/sec), 15.6 ms avg latency, 90.0 ms max latency.
911 records sent, 182.1 records/sec (17.79 MB/sec), 16.5 ms avg latency, 171.0 ms max latency.
940 records sent, 188.0 records/sec (18.36 MB/sec), 16.1 ms avg latency, 114.0 ms max latency.
945 records sent, 188.7 records/sec (18.43 MB/sec), 14.0 ms avg latency, 78.0 ms max latency.
864 records sent, 172.0 records/sec (16.80 MB/sec), 11.7 ms avg latency, 79.0 ms max latency.
719 records sent, 143.7 records/sec (14.03 MB/sec), 93.5 ms avg latency, 742.0 ms max latency.
949 records sent, 189.3 records/sec (18.49 MB/sec), 122.0 ms avg latency, 761.0 ms max latency.
832 records sent, 166.4 records/sec (16.25 MB/sec), 10.2 ms avg latency, 66.0 ms max latency.
830 records sent, 166.0 records/sec (16.21 MB/sec), 13.8 ms avg latency, 148.0 ms max latency.
833 records sent, 166.6 records/sec (16.27 MB/sec), 9.0 ms avg latency, 58.0 ms max latency.
831 records sent, 166.1 records/sec (16.22 MB/sec), 10.4 ms avg latency, 71.0 ms max latency.
832 records sent, 166.3 records/sec (16.24 MB/sec), 9.3 ms avg latency, 51.0 ms max latency.
830 records sent, 166.0 records/sec (16.21 MB/sec), 8.1 ms avg latency, 52.0 ms max latency.
16666 records sent, 165.964608 records/sec (16.21 MB/sec), 31.19 ms avg latency, 3511.00 ms max latency, 11 ms 50th, 107 ms 95th, 474 ms 99th, 693 ms 99.9th.
