run_id=security-overhead-final-factorial-mtls-b5-rf5-isr4-msg10240-tps1000-batch131072-acksall-prod1-compnone-trial2
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-mtls-b5-rf5-isr4-msg10240-tps1000-batch131072-acksall-prod1-compnone-trial2/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=1000
4993 records sent, 998.2 records/sec (9.75 MB/sec), 246.1 ms avg latency, 1474.0 ms max latency.
5005 records sent, 1000.4 records/sec (9.77 MB/sec), 7.2 ms avg latency, 40.0 ms max latency.
5008 records sent, 1000.8 records/sec (9.77 MB/sec), 7.0 ms avg latency, 28.0 ms max latency.
5000 records sent, 999.8 records/sec (9.76 MB/sec), 7.2 ms avg latency, 41.0 ms max latency.
5003 records sent, 1000.2 records/sec (9.77 MB/sec), 7.0 ms avg latency, 40.0 ms max latency.
5005 records sent, 1000.2 records/sec (9.77 MB/sec), 6.7 ms avg latency, 32.0 ms max latency.
5004 records sent, 1000.8 records/sec (9.77 MB/sec), 6.5 ms avg latency, 28.0 ms max latency.
5001 records sent, 999.8 records/sec (9.76 MB/sec), 7.5 ms avg latency, 31.0 ms max latency.
5001 records sent, 1000.2 records/sec (9.77 MB/sec), 7.9 ms avg latency, 66.0 ms max latency.
5007 records sent, 1000.0 records/sec (9.77 MB/sec), 6.5 ms avg latency, 32.0 ms max latency.
5004 records sent, 1000.4 records/sec (9.77 MB/sec), 8.1 ms avg latency, 54.0 ms max latency.
5004 records sent, 1000.0 records/sec (9.77 MB/sec), 8.6 ms avg latency, 71.0 ms max latency.
5003 records sent, 999.8 records/sec (9.76 MB/sec), 8.4 ms avg latency, 78.0 ms max latency.
5007 records sent, 1000.2 records/sec (9.77 MB/sec), 6.6 ms avg latency, 29.0 ms max latency.
5006 records sent, 1000.4 records/sec (9.77 MB/sec), 6.3 ms avg latency, 28.0 ms max latency.
5006 records sent, 1000.6 records/sec (9.77 MB/sec), 7.0 ms avg latency, 61.0 ms max latency.
5002 records sent, 994.2 records/sec (9.71 MB/sec), 7.4 ms avg latency, 53.0 ms max latency.
5032 records sent, 1006.0 records/sec (9.82 MB/sec), 7.1 ms avg latency, 47.0 ms max latency.
5001 records sent, 997.4 records/sec (9.74 MB/sec), 7.0 ms avg latency, 44.0 ms max latency.
100000 records sent, 999.400360 records/sec (9.76 MB/sec), 19.15 ms avg latency, 1474.00 ms max latency, 7 ms 50th, 16 ms 95th, 575 ms 99th, 817 ms 99.9th.
