producer_index=12
producer_count=12
producer_records=8333
producer_throughput=83
1 records sent, 0.1 records/sec (0.00 MB/sec), 8687.0 ms avg latency, 8687.0 ms max latency.
1142 records sent, 227.9 records/sec (2.23 MB/sec), 372.3 ms avg latency, 988.0 ms max latency.
418 records sent, 83.2 records/sec (0.81 MB/sec), 38.1 ms avg latency, 140.0 ms max latency.
420 records sent, 83.9 records/sec (0.82 MB/sec), 24.1 ms avg latency, 111.0 ms max latency.
414 records sent, 82.7 records/sec (0.81 MB/sec), 12.4 ms avg latency, 42.0 ms max latency.
417 records sent, 83.3 records/sec (0.81 MB/sec), 13.6 ms avg latency, 50.0 ms max latency.
423 records sent, 84.4 records/sec (0.82 MB/sec), 19.0 ms avg latency, 93.0 ms max latency.
414 records sent, 81.3 records/sec (0.79 MB/sec), 18.6 ms avg latency, 144.0 ms max latency.
426 records sent, 85.1 records/sec (0.83 MB/sec), 19.9 ms avg latency, 136.0 ms max latency.
416 records sent, 83.1 records/sec (0.81 MB/sec), 19.2 ms avg latency, 170.0 ms max latency.
416 records sent, 83.2 records/sec (0.81 MB/sec), 15.8 ms avg latency, 97.0 ms max latency.
416 records sent, 82.8 records/sec (0.81 MB/sec), 17.2 ms avg latency, 165.0 ms max latency.
417 records sent, 83.4 records/sec (0.81 MB/sec), 16.9 ms avg latency, 89.0 ms max latency.
416 records sent, 83.2 records/sec (0.81 MB/sec), 16.3 ms avg latency, 105.0 ms max latency.
409 records sent, 81.7 records/sec (0.80 MB/sec), 18.0 ms avg latency, 138.0 ms max latency.
431 records sent, 85.9 records/sec (0.84 MB/sec), 20.0 ms avg latency, 131.0 ms max latency.
416 records sent, 83.1 records/sec (0.81 MB/sec), 15.6 ms avg latency, 89.0 ms max latency.
416 records sent, 83.1 records/sec (0.81 MB/sec), 15.8 ms avg latency, 107.0 ms max latency.
416 records sent, 83.1 records/sec (0.81 MB/sec), 14.8 ms avg latency, 132.0 ms max latency.
8333 records sent, 82.870071 records/sec (0.81 MB/sec), 68.08 ms avg latency, 8687.00 ms max latency, 13 ms 50th, 384 ms 95th, 869 ms 99th, 970 ms 99.9th.
