producer_index=11
producer_count=12
producer_records=8333
producer_throughput=83
[2026-04-23 12:03:45,356] WARN [Producer clientId=perf-producer-client] Bootstrap broker 10.20.1.91:9094 (id: -3 rack: null) disconnected (org.apache.kafka.clients.NetworkClient)
1 records sent, 0.1 records/sec (0.00 MB/sec), 15935.0 ms avg latency, 15935.0 ms max latency.
1741 records sent, 347.7 records/sec (0.34 MB/sec), 2359.3 ms avg latency, 3431.0 ms max latency.
417 records sent, 82.6 records/sec (0.08 MB/sec), 62.2 ms avg latency, 368.0 ms max latency.
421 records sent, 83.9 records/sec (0.08 MB/sec), 32.8 ms avg latency, 121.0 ms max latency.
417 records sent, 83.3 records/sec (0.08 MB/sec), 18.0 ms avg latency, 57.0 ms max latency.
417 records sent, 83.2 records/sec (0.08 MB/sec), 16.2 ms avg latency, 60.0 ms max latency.
416 records sent, 82.9 records/sec (0.08 MB/sec), 17.0 ms avg latency, 57.0 ms max latency.
419 records sent, 83.7 records/sec (0.08 MB/sec), 15.0 ms avg latency, 66.0 ms max latency.
416 records sent, 83.0 records/sec (0.08 MB/sec), 15.7 ms avg latency, 58.0 ms max latency.
416 records sent, 83.0 records/sec (0.08 MB/sec), 15.5 ms avg latency, 55.0 ms max latency.
416 records sent, 83.1 records/sec (0.08 MB/sec), 15.7 ms avg latency, 68.0 ms max latency.
417 records sent, 83.2 records/sec (0.08 MB/sec), 14.3 ms avg latency, 77.0 ms max latency.
416 records sent, 83.1 records/sec (0.08 MB/sec), 14.5 ms avg latency, 66.0 ms max latency.
416 records sent, 82.9 records/sec (0.08 MB/sec), 14.0 ms avg latency, 79.0 ms max latency.
418 records sent, 83.4 records/sec (0.08 MB/sec), 13.6 ms avg latency, 58.0 ms max latency.
415 records sent, 83.0 records/sec (0.08 MB/sec), 15.2 ms avg latency, 72.0 ms max latency.
416 records sent, 82.9 records/sec (0.08 MB/sec), 13.0 ms avg latency, 58.0 ms max latency.
8333 records sent, 82.782806 records/sec (0.08 MB/sec), 509.98 ms avg latency, 15935.00 ms max latency, 16 ms 50th, 3167 ms 95th, 3287 ms 99th, 3364 ms 99.9th.
