run_id=security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch16384-acks1-prod1-complz4-trial2
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-plaintext-b5-rf3-isr3-msg102400-tps10000-batch16384-acks1-prod1-complz4-trial2/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=10000
3451 records sent, 690.2 records/sec (67.40 MB/sec), 10.5 ms avg latency, 642.0 ms max latency.
4519 records sent, 903.8 records/sec (88.26 MB/sec), 2.7 ms avg latency, 24.0 ms max latency.
4549 records sent, 909.8 records/sec (88.85 MB/sec), 2.6 ms avg latency, 41.0 ms max latency.
5117 records sent, 1023.4 records/sec (99.94 MB/sec), 2.3 ms avg latency, 56.0 ms max latency.
6486 records sent, 1297.2 records/sec (126.68 MB/sec), 2.3 ms avg latency, 45.0 ms max latency.
6628 records sent, 1325.6 records/sec (129.45 MB/sec), 2.2 ms avg latency, 52.0 ms max latency.
6794 records sent, 1358.8 records/sec (132.70 MB/sec), 2.0 ms avg latency, 49.0 ms max latency.
6746 records sent, 1349.2 records/sec (131.76 MB/sec), 1.9 ms avg latency, 28.0 ms max latency.
6740 records sent, 1347.7 records/sec (131.61 MB/sec), 2.2 ms avg latency, 49.0 ms max latency.
6784 records sent, 1356.8 records/sec (132.50 MB/sec), 1.9 ms avg latency, 28.0 ms max latency.
6506 records sent, 1301.2 records/sec (127.07 MB/sec), 4.9 ms avg latency, 264.0 ms max latency.
6499 records sent, 1299.8 records/sec (126.93 MB/sec), 5.2 ms avg latency, 180.0 ms max latency.
6698 records sent, 1339.6 records/sec (130.82 MB/sec), 2.4 ms avg latency, 52.0 ms max latency.
6789 records sent, 1357.8 records/sec (132.60 MB/sec), 1.9 ms avg latency, 18.0 ms max latency.
6731 records sent, 1345.7 records/sec (131.41 MB/sec), 2.4 ms avg latency, 46.0 ms max latency.
6724 records sent, 1344.8 records/sec (131.33 MB/sec), 2.2 ms avg latency, 58.0 ms max latency.
100000 records sent, 1223.211665 records/sec (119.45 MB/sec), 2.85 ms avg latency, 642.00 ms max latency, 1 ms 50th, 7 ms 95th, 28 ms 99th, 114 ms 99.9th.
