producer_index=3
producer_count=12
producer_records=8334
producer_throughput=84
1 records sent, 0.1 records/sec (0.00 MB/sec), 6854.0 ms avg latency, 6854.0 ms max latency.
1009 records sent, 201.5 records/sec (0.20 MB/sec), 478.6 ms avg latency, 1133.0 ms max latency.
422 records sent, 84.2 records/sec (0.08 MB/sec), 11.1 ms avg latency, 68.0 ms max latency.
420 records sent, 84.0 records/sec (0.08 MB/sec), 8.6 ms avg latency, 26.0 ms max latency.
421 records sent, 84.0 records/sec (0.08 MB/sec), 9.9 ms avg latency, 22.0 ms max latency.
421 records sent, 84.0 records/sec (0.08 MB/sec), 9.1 ms avg latency, 16.0 ms max latency.
421 records sent, 84.0 records/sec (0.08 MB/sec), 9.6 ms avg latency, 25.0 ms max latency.
421 records sent, 84.2 records/sec (0.08 MB/sec), 8.9 ms avg latency, 16.0 ms max latency.
420 records sent, 83.9 records/sec (0.08 MB/sec), 8.6 ms avg latency, 15.0 ms max latency.
420 records sent, 83.9 records/sec (0.08 MB/sec), 8.8 ms avg latency, 16.0 ms max latency.
421 records sent, 84.2 records/sec (0.08 MB/sec), 8.5 ms avg latency, 18.0 ms max latency.
420 records sent, 84.0 records/sec (0.08 MB/sec), 8.2 ms avg latency, 14.0 ms max latency.
421 records sent, 84.2 records/sec (0.08 MB/sec), 7.0 ms avg latency, 13.0 ms max latency.
420 records sent, 83.9 records/sec (0.08 MB/sec), 6.5 ms avg latency, 11.0 ms max latency.
421 records sent, 84.1 records/sec (0.08 MB/sec), 5.9 ms avg latency, 9.0 ms max latency.
420 records sent, 84.0 records/sec (0.08 MB/sec), 6.3 ms avg latency, 12.0 ms max latency.
420 records sent, 84.0 records/sec (0.08 MB/sec), 6.5 ms avg latency, 10.0 ms max latency.
421 records sent, 84.1 records/sec (0.08 MB/sec), 5.8 ms avg latency, 8.0 ms max latency.
421 records sent, 84.1 records/sec (0.08 MB/sec), 5.8 ms avg latency, 8.0 ms max latency.
8334 records sent, 83.890321 records/sec (0.08 MB/sec), 65.72 ms avg latency, 6854.00 ms max latency, 8 ms 50th, 700 ms 95th, 928 ms 99th, 1122 ms 99.9th.
