2204 records sent, 440.5 records/sec (43.02 MB/sec), 325.7 ms avg latency, 1361.0 ms max latency.
4583 records sent, 916.2 records/sec (89.48 MB/sec), 7.8 ms avg latency, 66.0 ms max latency.
5264 records sent, 1052.8 records/sec (102.81 MB/sec), 6.9 ms avg latency, 30.0 ms max latency.
5423 records sent, 1084.6 records/sec (105.92 MB/sec), 5.9 ms avg latency, 36.0 ms max latency.
6760 records sent, 1351.7 records/sec (132.00 MB/sec), 6.3 ms avg latency, 43.0 ms max latency.
5791 records sent, 1158.2 records/sec (113.11 MB/sec), 5.0 ms avg latency, 32.0 ms max latency.
5001 records sent, 1000.2 records/sec (97.68 MB/sec), 4.1 ms avg latency, 34.0 ms max latency.
5003 records sent, 1000.6 records/sec (97.71 MB/sec), 3.9 ms avg latency, 32.0 ms max latency.
5001 records sent, 1000.2 records/sec (97.68 MB/sec), 4.2 ms avg latency, 42.0 ms max latency.
4993 records sent, 998.6 records/sec (97.52 MB/sec), 4.0 ms avg latency, 42.0 ms max latency.
5005 records sent, 1001.0 records/sec (97.75 MB/sec), 3.9 ms avg latency, 38.0 ms max latency.
4999 records sent, 999.4 records/sec (97.60 MB/sec), 3.8 ms avg latency, 28.0 ms max latency.
4947 records sent, 989.4 records/sec (96.62 MB/sec), 28.0 ms avg latency, 457.0 ms max latency.
5061 records sent, 1012.2 records/sec (98.85 MB/sec), 10.9 ms avg latency, 228.0 ms max latency.
5000 records sent, 1000.0 records/sec (97.66 MB/sec), 3.9 ms avg latency, 40.0 ms max latency.
5001 records sent, 1000.2 records/sec (97.68 MB/sec), 3.9 ms avg latency, 27.0 ms max latency.
5004 records sent, 1000.6 records/sec (97.71 MB/sec), 3.9 ms avg latency, 30.0 ms max latency.
5001 records sent, 1000.2 records/sec (97.68 MB/sec), 4.0 ms avg latency, 50.0 ms max latency.
5001 records sent, 1000.0 records/sec (97.66 MB/sec), 4.2 ms avg latency, 39.0 ms max latency.
100000 records sent, 999.560194 records/sec (97.61 MB/sec), 13.25 ms avg latency, 1361.00 ms max latency, 4 ms 50th, 16 ms 95th, 268 ms 99th, 1024 ms 99.9th.
