run_id=security-overhead-final-factorial-tls-b5-rf5-isr3-msg102400-tps10000-batch16384-acks1-prod1-compnone-trial3
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-tls-b5-rf5-isr3-msg102400-tps10000-batch16384-acks1-prod1-compnone-trial3/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=10000
2122 records sent, 424.3 records/sec (41.44 MB/sec), 488.8 ms avg latency, 1477.0 ms max latency.
5253 records sent, 1050.6 records/sec (102.60 MB/sec), 12.4 ms avg latency, 66.0 ms max latency.
5745 records sent, 1149.0 records/sec (112.21 MB/sec), 9.5 ms avg latency, 63.0 ms max latency.
7007 records sent, 1401.4 records/sec (136.86 MB/sec), 12.0 ms avg latency, 103.0 ms max latency.
8360 records sent, 1672.0 records/sec (163.28 MB/sec), 21.5 ms avg latency, 166.0 ms max latency.
7883 records sent, 1576.6 records/sec (153.96 MB/sec), 55.7 ms avg latency, 430.0 ms max latency.
8386 records sent, 1677.2 records/sec (163.79 MB/sec), 18.3 ms avg latency, 210.0 ms max latency.
8106 records sent, 1621.2 records/sec (158.32 MB/sec), 12.4 ms avg latency, 114.0 ms max latency.
8358 records sent, 1670.9 records/sec (163.18 MB/sec), 14.1 ms avg latency, 220.0 ms max latency.
8168 records sent, 1633.6 records/sec (159.53 MB/sec), 61.1 ms avg latency, 903.0 ms max latency.
8319 records sent, 1663.8 records/sec (162.48 MB/sec), 55.7 ms avg latency, 1079.0 ms max latency.
8354 records sent, 1670.8 records/sec (163.16 MB/sec), 27.6 ms avg latency, 745.0 ms max latency.
8298 records sent, 1659.6 records/sec (162.07 MB/sec), 19.2 ms avg latency, 481.0 ms max latency.
100000 records sent, 1460.749657 records/sec (142.65 MB/sec), 37.46 ms avg latency, 1477.00 ms max latency, 9 ms 50th, 153 ms 95th, 642 ms 99th, 1077 ms 99.9th.
