producer_index=11
producer_count=12
producer_records=8333
producer_throughput=833
1 records sent, 0.1 records/sec (0.01 MB/sec), 17284.0 ms avg latency, 17284.0 ms max latency.
50 records sent, 9.4 records/sec (0.92 MB/sec), 7511.0 ms avg latency, 9359.0 ms max latency.
96 records sent, 18.0 records/sec (1.76 MB/sec), 10395.5 ms avg latency, 12636.0 ms max latency.
150 records sent, 29.8 records/sec (2.91 MB/sec), 12655.6 ms avg latency, 14621.0 ms max latency.
138 records sent, 26.4 records/sec (2.57 MB/sec), 9945.0 ms avg latency, 12019.0 ms max latency.
137 records sent, 26.9 records/sec (2.62 MB/sec), 9483.1 ms avg latency, 10390.0 ms max latency.
150 records sent, 29.4 records/sec (2.87 MB/sec), 9402.0 ms avg latency, 10475.0 ms max latency.
364 records sent, 72.1 records/sec (7.04 MB/sec), 5363.5 ms avg latency, 9481.0 ms max latency.
391 records sent, 76.7 records/sec (7.49 MB/sec), 3135.1 ms avg latency, 3595.0 ms max latency.
432 records sent, 86.1 records/sec (8.41 MB/sec), 1949.0 ms avg latency, 3308.0 ms max latency.
424 records sent, 84.3 records/sec (8.23 MB/sec), 596.0 ms avg latency, 1522.0 ms max latency.
345 records sent, 68.7 records/sec (6.71 MB/sec), 109.8 ms avg latency, 348.0 ms max latency.
360 records sent, 71.4 records/sec (6.98 MB/sec), 55.5 ms avg latency, 176.0 ms max latency.
357 records sent, 71.0 records/sec (6.93 MB/sec), 61.5 ms avg latency, 205.0 ms max latency.
375 records sent, 74.6 records/sec (7.29 MB/sec), 82.5 ms avg latency, 325.0 ms max latency.
382 records sent, 76.0 records/sec (7.42 MB/sec), 61.5 ms avg latency, 214.0 ms max latency.
371 records sent, 74.2 records/sec (7.24 MB/sec), 65.2 ms avg latency, 194.0 ms max latency.
398 records sent, 79.3 records/sec (7.75 MB/sec), 61.6 ms avg latency, 250.0 ms max latency.
360 records sent, 71.9 records/sec (7.02 MB/sec), 64.9 ms avg latency, 239.0 ms max latency.
357 records sent, 71.4 records/sec (6.97 MB/sec), 45.9 ms avg latency, 147.0 ms max latency.
432 records sent, 86.3 records/sec (8.43 MB/sec), 169.7 ms avg latency, 835.0 ms max latency.
371 records sent, 73.5 records/sec (7.18 MB/sec), 45.6 ms avg latency, 148.0 ms max latency.
404 records sent, 80.7 records/sec (7.88 MB/sec), 106.7 ms avg latency, 557.0 ms max latency.
368 records sent, 73.5 records/sec (7.17 MB/sec), 48.6 ms avg latency, 148.0 ms max latency.
395 records sent, 78.6 records/sec (7.68 MB/sec), 50.4 ms avg latency, 231.0 ms max latency.
496 records sent, 99.2 records/sec (9.69 MB/sec), 31.6 ms avg latency, 144.0 ms max latency.
8333 records sent, 56.893750 records/sec (5.56 MB/sec), 1447.26 ms avg latency, 17284.00 ms max latency, 68 ms 50th, 9572 ms 95th, 12579 ms 99th, 14091 ms 99.9th.
