producer_index=3
producer_count=12
producer_records=8334
producer_throughput=84
[2026-04-22 09:38:45,558] WARN [Producer clientId=perf-producer-client] Bootstrap broker 10.20.1.53:9094 (id: -5 rack: null) disconnected (org.apache.kafka.clients.NetworkClient)
1 records sent, 0.0 records/sec (0.00 MB/sec), 4578.0 ms avg latency, 4578.0 ms max latency.
612 records sent, 116.8 records/sec (1.14 MB/sec), 6279.3 ms avg latency, 20142.0 ms max latency.
1008 records sent, 191.2 records/sec (1.87 MB/sec), 8327.8 ms avg latency, 11012.0 ms max latency.
1379 records sent, 275.5 records/sec (2.69 MB/sec), 5122.2 ms avg latency, 11561.0 ms max latency.
425 records sent, 84.5 records/sec (0.83 MB/sec), 47.0 ms avg latency, 142.0 ms max latency.
424 records sent, 84.5 records/sec (0.83 MB/sec), 24.1 ms avg latency, 75.0 ms max latency.
422 records sent, 84.1 records/sec (0.82 MB/sec), 17.4 ms avg latency, 69.0 ms max latency.
422 records sent, 84.2 records/sec (0.82 MB/sec), 15.9 ms avg latency, 57.0 ms max latency.
421 records sent, 84.0 records/sec (0.82 MB/sec), 15.3 ms avg latency, 72.0 ms max latency.
422 records sent, 84.2 records/sec (0.82 MB/sec), 16.3 ms avg latency, 73.0 ms max latency.
423 records sent, 84.4 records/sec (0.82 MB/sec), 16.8 ms avg latency, 75.0 ms max latency.
420 records sent, 83.8 records/sec (0.82 MB/sec), 14.5 ms avg latency, 51.0 ms max latency.
422 records sent, 84.2 records/sec (0.82 MB/sec), 13.7 ms avg latency, 48.0 ms max latency.
422 records sent, 84.3 records/sec (0.82 MB/sec), 14.6 ms avg latency, 50.0 ms max latency.
422 records sent, 84.1 records/sec (0.82 MB/sec), 13.6 ms avg latency, 41.0 ms max latency.
420 records sent, 84.0 records/sec (0.82 MB/sec), 13.0 ms avg latency, 38.0 ms max latency.
8334 records sent, 83.655381 records/sec (0.82 MB/sec), 2328.15 ms avg latency, 20142.00 ms max latency, 21 ms 50th, 9709 ms 95th, 10918 ms 99th, 11548 ms 99.9th.
