run_id=security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps10000-batch16384-acksall-prod1-compnone-trial1
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-plaintext-b5-rf5-isr3-msg102400-tps10000-batch16384-acksall-prod1-compnone-trial1/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=10000
3870 records sent, 774.0 records/sec (75.59 MB/sec), 25.8 ms avg latency, 703.0 ms max latency.
5526 records sent, 1105.2 records/sec (107.93 MB/sec), 16.6 ms avg latency, 96.0 ms max latency.
5520 records sent, 1104.0 records/sec (107.81 MB/sec), 17.8 ms avg latency, 91.0 ms max latency.
6273 records sent, 1254.6 records/sec (122.52 MB/sec), 66.6 ms avg latency, 474.0 ms max latency.
6384 records sent, 1276.8 records/sec (124.69 MB/sec), 114.1 ms avg latency, 482.0 ms max latency.
6868 records sent, 1369.5 records/sec (133.74 MB/sec), 151.6 ms avg latency, 677.0 ms max latency.
6639 records sent, 1326.2 records/sec (129.51 MB/sec), 199.5 ms avg latency, 499.0 ms max latency.
6900 records sent, 1379.7 records/sec (134.74 MB/sec), 198.2 ms avg latency, 505.0 ms max latency.
6290 records sent, 1254.5 records/sec (122.51 MB/sec), 197.7 ms avg latency, 619.0 ms max latency.
3975 records sent, 794.5 records/sec (77.59 MB/sec), 366.1 ms avg latency, 1615.0 ms max latency.
7402 records sent, 1480.4 records/sec (144.57 MB/sec), 72.6 ms avg latency, 289.0 ms max latency.
6936 records sent, 1386.9 records/sec (135.44 MB/sec), 187.1 ms avg latency, 539.0 ms max latency.
6573 records sent, 1313.3 records/sec (128.25 MB/sec), 229.2 ms avg latency, 522.0 ms max latency.
6651 records sent, 1330.2 records/sec (129.90 MB/sec), 220.0 ms avg latency, 728.0 ms max latency.
6032 records sent, 1205.9 records/sec (117.77 MB/sec), 239.4 ms avg latency, 881.0 ms max latency.
6896 records sent, 1379.2 records/sec (134.69 MB/sec), 205.0 ms avg latency, 933.0 ms max latency.
100000 records sent, 1233.471482 records/sec (120.46 MB/sec), 157.80 ms avg latency, 1615.00 ms max latency, 147 ms 50th, 376 ms 95th, 607 ms 99th, 1406 ms 99.9th.
