producer_index=10
producer_count=12
producer_records=8333
producer_throughput=83
[2026-04-23 16:35:37,247] WARN [Producer clientId=perf-producer-client] Bootstrap broker 10.20.1.118:9094 (id: -4 rack: null) disconnected (org.apache.kafka.clients.NetworkClient)
1 records sent, 0.1 records/sec (0.00 MB/sec), 16904.0 ms avg latency, 16904.0 ms max latency.
420 records sent, 78.7 records/sec (0.77 MB/sec), 5077.3 ms avg latency, 7294.0 ms max latency.
1008 records sent, 199.9 records/sec (1.95 MB/sec), 7684.7 ms avg latency, 9724.0 ms max latency.
1261 records sent, 251.6 records/sec (2.46 MB/sec), 4927.1 ms avg latency, 11284.0 ms max latency.
417 records sent, 83.2 records/sec (0.81 MB/sec), 44.3 ms avg latency, 123.0 ms max latency.
418 records sent, 83.5 records/sec (0.82 MB/sec), 29.6 ms avg latency, 127.0 ms max latency.
419 records sent, 83.4 records/sec (0.81 MB/sec), 19.7 ms avg latency, 67.0 ms max latency.
417 records sent, 83.3 records/sec (0.81 MB/sec), 16.9 ms avg latency, 55.0 ms max latency.
417 records sent, 83.2 records/sec (0.81 MB/sec), 14.9 ms avg latency, 54.0 ms max latency.
416 records sent, 83.2 records/sec (0.81 MB/sec), 15.3 ms avg latency, 41.0 ms max latency.
415 records sent, 83.0 records/sec (0.81 MB/sec), 16.8 ms avg latency, 89.0 ms max latency.
414 records sent, 82.7 records/sec (0.81 MB/sec), 17.4 ms avg latency, 69.0 ms max latency.
418 records sent, 83.4 records/sec (0.81 MB/sec), 15.5 ms avg latency, 61.0 ms max latency.
419 records sent, 83.7 records/sec (0.82 MB/sec), 14.9 ms avg latency, 58.0 ms max latency.
417 records sent, 83.3 records/sec (0.81 MB/sec), 14.0 ms avg latency, 47.0 ms max latency.
413 records sent, 82.4 records/sec (0.80 MB/sec), 14.7 ms avg latency, 71.0 ms max latency.
419 records sent, 83.6 records/sec (0.82 MB/sec), 13.4 ms avg latency, 75.0 ms max latency.
8333 records sent, 82.828885 records/sec (0.81 MB/sec), 1945.85 ms avg latency, 16904.00 ms max latency, 20 ms 50th, 8511 ms 95th, 10168 ms 99th, 11283 ms 99.9th.
