producer_index=8
producer_count=12
producer_records=8333
producer_throughput=83
[2026-05-03 04:33:13,996] WARN [Producer clientId=perf-producer-client] Bootstrap broker 10.20.1.238:9094 (id: -2 rack: null) disconnected (org.apache.kafka.clients.NetworkClient)
1 records sent, 0.1 records/sec (0.00 MB/sec), 19581.0 ms avg latency, 19581.0 ms max latency.
120 records sent, 23.6 records/sec (0.23 MB/sec), 5484.3 ms avg latency, 7864.0 ms max latency.
228 records sent, 45.4 records/sec (0.44 MB/sec), 8005.6 ms avg latency, 9511.0 ms max latency.
456 records sent, 90.7 records/sec (0.89 MB/sec), 10760.2 ms avg latency, 12094.0 ms max latency.
810 records sent, 161.4 records/sec (1.58 MB/sec), 12971.9 ms avg latency, 14308.0 ms max latency.
1338 records sent, 266.0 records/sec (2.60 MB/sec), 12845.0 ms avg latency, 14866.0 ms max latency.
1196 records sent, 238.9 records/sec (2.33 MB/sec), 4101.1 ms avg latency, 9425.0 ms max latency.
416 records sent, 83.2 records/sec (0.81 MB/sec), 19.1 ms avg latency, 106.0 ms max latency.
415 records sent, 83.0 records/sec (0.81 MB/sec), 17.4 ms avg latency, 75.0 ms max latency.
418 records sent, 83.4 records/sec (0.81 MB/sec), 15.3 ms avg latency, 58.0 ms max latency.
415 records sent, 82.9 records/sec (0.81 MB/sec), 14.9 ms avg latency, 54.0 ms max latency.
417 records sent, 83.4 records/sec (0.81 MB/sec), 14.9 ms avg latency, 55.0 ms max latency.
416 records sent, 83.0 records/sec (0.81 MB/sec), 14.2 ms avg latency, 46.0 ms max latency.
418 records sent, 83.5 records/sec (0.82 MB/sec), 15.0 ms avg latency, 51.0 ms max latency.
415 records sent, 82.8 records/sec (0.81 MB/sec), 12.4 ms avg latency, 38.0 ms max latency.
417 records sent, 83.2 records/sec (0.81 MB/sec), 12.5 ms avg latency, 44.0 ms max latency.
415 records sent, 82.7 records/sec (0.81 MB/sec), 13.6 ms avg latency, 85.0 ms max latency.
8333 records sent, 82.952566 records/sec (0.81 MB/sec), 4808.68 ms avg latency, 19581.00 ms max latency, 32 ms 50th, 14314 ms 95th, 14565 ms 99th, 14780 ms 99.9th.
