producer_index=8
producer_count=12
producer_records=8333
producer_throughput=833
1 records sent, 0.1 records/sec (0.01 MB/sec), 19096.0 ms avg latency, 19096.0 ms max latency.
55 records sent, 10.7 records/sec (1.04 MB/sec), 7949.6 ms avg latency, 9188.0 ms max latency.
96 records sent, 18.3 records/sec (1.79 MB/sec), 10162.6 ms avg latency, 11658.0 ms max latency.
144 records sent, 27.3 records/sec (2.67 MB/sec), 12458.9 ms avg latency, 13608.0 ms max latency.
137 records sent, 27.1 records/sec (2.64 MB/sec), 13981.3 ms avg latency, 15478.0 ms max latency.
150 records sent, 29.3 records/sec (2.86 MB/sec), 12036.1 ms avg latency, 13903.0 ms max latency.
246 records sent, 48.6 records/sec (4.75 MB/sec), 10140.7 ms avg latency, 12238.0 ms max latency.
376 records sent, 75.1 records/sec (7.33 MB/sec), 4686.9 ms avg latency, 8255.0 ms max latency.
393 records sent, 78.3 records/sec (7.65 MB/sec), 1052.9 ms avg latency, 3100.0 ms max latency.
310 records sent, 61.5 records/sec (6.01 MB/sec), 87.2 ms avg latency, 261.0 ms max latency.
280 records sent, 54.9 records/sec (5.36 MB/sec), 61.1 ms avg latency, 184.0 ms max latency.
295 records sent, 58.2 records/sec (5.68 MB/sec), 66.3 ms avg latency, 291.0 ms max latency.
340 records sent, 67.5 records/sec (6.59 MB/sec), 68.5 ms avg latency, 224.0 ms max latency.
307 records sent, 60.6 records/sec (5.92 MB/sec), 74.7 ms avg latency, 251.0 ms max latency.
303 records sent, 60.5 records/sec (5.91 MB/sec), 55.5 ms avg latency, 200.0 ms max latency.
310 records sent, 61.8 records/sec (6.03 MB/sec), 67.5 ms avg latency, 289.0 ms max latency.
335 records sent, 67.0 records/sec (6.54 MB/sec), 59.5 ms avg latency, 241.0 ms max latency.
328 records sent, 65.3 records/sec (6.38 MB/sec), 49.2 ms avg latency, 164.0 ms max latency.
328 records sent, 65.4 records/sec (6.39 MB/sec), 55.5 ms avg latency, 287.0 ms max latency.
347 records sent, 68.7 records/sec (6.71 MB/sec), 47.9 ms avg latency, 172.0 ms max latency.
330 records sent, 65.9 records/sec (6.44 MB/sec), 66.3 ms avg latency, 222.0 ms max latency.
332 records sent, 65.9 records/sec (6.44 MB/sec), 47.6 ms avg latency, 128.0 ms max latency.
330 records sent, 65.9 records/sec (6.44 MB/sec), 54.1 ms avg latency, 241.0 ms max latency.
342 records sent, 68.3 records/sec (6.67 MB/sec), 41.8 ms avg latency, 169.0 ms max latency.
335 records sent, 66.6 records/sec (6.50 MB/sec), 53.9 ms avg latency, 210.0 ms max latency.
339 records sent, 67.8 records/sec (6.62 MB/sec), 51.5 ms avg latency, 174.0 ms max latency.
331 records sent, 65.9 records/sec (6.44 MB/sec), 42.7 ms avg latency, 222.0 ms max latency.
341 records sent, 68.0 records/sec (6.64 MB/sec), 37.9 ms avg latency, 136.0 ms max latency.
419 records sent, 83.4 records/sec (8.15 MB/sec), 35.2 ms avg latency, 150.0 ms max latency.
8333 records sent, 51.363762 records/sec (5.02 MB/sec), 1438.41 ms avg latency, 19096.00 ms max latency, 56 ms 50th, 11572 ms 95th, 13757 ms 99th, 15099 ms 99.9th.
