producer_index=8
producer_count=12
producer_records=8333
producer_throughput=83
1 records sent, 0.1 records/sec (0.01 MB/sec), 16458.0 ms avg latency, 16458.0 ms max latency.
55 records sent, 10.9 records/sec (1.06 MB/sec), 6651.5 ms avg latency, 8156.0 ms max latency.
155 records sent, 30.9 records/sec (3.02 MB/sec), 9314.2 ms avg latency, 10462.0 ms max latency.
174 records sent, 33.3 records/sec (3.25 MB/sec), 8444.2 ms avg latency, 10791.0 ms max latency.
150 records sent, 29.4 records/sec (2.87 MB/sec), 7901.6 ms avg latency, 8848.0 ms max latency.
162 records sent, 32.0 records/sec (3.12 MB/sec), 8611.0 ms avg latency, 9738.0 ms max latency.
442 records sent, 88.3 records/sec (8.62 MB/sec), 4241.6 ms avg latency, 8845.0 ms max latency.
495 records sent, 98.8 records/sec (9.64 MB/sec), 1273.3 ms avg latency, 2714.0 ms max latency.
361 records sent, 72.2 records/sec (7.05 MB/sec), 75.4 ms avg latency, 397.0 ms max latency.
343 records sent, 68.6 records/sec (6.70 MB/sec), 57.5 ms avg latency, 189.0 ms max latency.
356 records sent, 70.9 records/sec (6.93 MB/sec), 80.8 ms avg latency, 332.0 ms max latency.
376 records sent, 75.2 records/sec (7.34 MB/sec), 72.7 ms avg latency, 216.0 ms max latency.
375 records sent, 74.6 records/sec (7.28 MB/sec), 85.0 ms avg latency, 325.0 ms max latency.
385 records sent, 76.4 records/sec (7.47 MB/sec), 74.6 ms avg latency, 423.0 ms max latency.
397 records sent, 79.2 records/sec (7.74 MB/sec), 74.1 ms avg latency, 330.0 ms max latency.
383 records sent, 76.1 records/sec (7.43 MB/sec), 42.0 ms avg latency, 116.0 ms max latency.
392 records sent, 78.3 records/sec (7.65 MB/sec), 64.6 ms avg latency, 224.0 ms max latency.
392 records sent, 78.4 records/sec (7.66 MB/sec), 100.9 ms avg latency, 381.0 ms max latency.
385 records sent, 76.7 records/sec (7.49 MB/sec), 58.6 ms avg latency, 224.0 ms max latency.
394 records sent, 78.7 records/sec (7.68 MB/sec), 42.5 ms avg latency, 149.0 ms max latency.
391 records sent, 78.1 records/sec (7.63 MB/sec), 38.1 ms avg latency, 123.0 ms max latency.
374 records sent, 74.8 records/sec (7.30 MB/sec), 38.5 ms avg latency, 135.0 ms max latency.
406 records sent, 81.1 records/sec (7.92 MB/sec), 35.6 ms avg latency, 204.0 ms max latency.
409 records sent, 81.6 records/sec (7.97 MB/sec), 30.4 ms avg latency, 129.0 ms max latency.
518 records sent, 103.6 records/sec (10.11 MB/sec), 24.0 ms avg latency, 80.0 ms max latency.
8333 records sent, 60.246539 records/sec (5.88 MB/sec), 1051.78 ms avg latency, 16458.00 ms max latency, 51 ms 50th, 8289 ms 95th, 9723 ms 99th, 10494 ms 99.9th.
