3448 records sent, 689.6 records/sec (67.34 MB/sec), 25.3 ms avg latency, 732.0 ms max latency.
4297 records sent, 859.4 records/sec (83.93 MB/sec), 10.0 ms avg latency, 179.0 ms max latency.
4566 records sent, 912.8 records/sec (89.14 MB/sec), 8.3 ms avg latency, 59.0 ms max latency.
4633 records sent, 926.2 records/sec (90.45 MB/sec), 7.8 ms avg latency, 103.0 ms max latency.
6233 records sent, 1246.6 records/sec (121.74 MB/sec), 8.2 ms avg latency, 57.0 ms max latency.
6580 records sent, 1315.7 records/sec (128.49 MB/sec), 9.5 ms avg latency, 59.0 ms max latency.
5249 records sent, 1049.8 records/sec (102.52 MB/sec), 8.0 ms avg latency, 69.0 ms max latency.
4965 records sent, 993.0 records/sec (96.97 MB/sec), 9.0 ms avg latency, 218.0 ms max latency.
5038 records sent, 1007.4 records/sec (98.38 MB/sec), 8.7 ms avg latency, 227.0 ms max latency.
5011 records sent, 1002.2 records/sec (97.87 MB/sec), 6.5 ms avg latency, 47.0 ms max latency.
5001 records sent, 999.8 records/sec (97.64 MB/sec), 7.2 ms avg latency, 71.0 ms max latency.
5003 records sent, 1000.6 records/sec (97.71 MB/sec), 10.3 ms avg latency, 104.0 ms max latency.
5006 records sent, 1001.2 records/sec (97.77 MB/sec), 38.7 ms avg latency, 530.0 ms max latency.
4998 records sent, 999.6 records/sec (97.62 MB/sec), 7.0 ms avg latency, 73.0 ms max latency.
4979 records sent, 995.8 records/sec (97.25 MB/sec), 11.0 ms avg latency, 148.0 ms max latency.
5022 records sent, 1004.4 records/sec (98.09 MB/sec), 7.0 ms avg latency, 55.0 ms max latency.
5017 records sent, 1003.4 records/sec (97.99 MB/sec), 7.1 ms avg latency, 82.0 ms max latency.
4969 records sent, 993.8 records/sec (97.05 MB/sec), 8.6 ms avg latency, 84.0 ms max latency.
5027 records sent, 1005.2 records/sec (98.16 MB/sec), 7.3 ms avg latency, 54.0 ms max latency.
100000 records sent, 999.600160 records/sec (97.62 MB/sec), 10.33 ms avg latency, 732.00 ms max latency, 5 ms 50th, 29 ms 95th, 102 ms 99th, 338 ms 99.9th.
