producer_index=1
producer_count=12
producer_records=8334
producer_throughput=834
1 records sent, 0.1 records/sec (0.01 MB/sec), 18452.0 ms avg latency, 18452.0 ms max latency.
32 records sent, 6.2 records/sec (0.61 MB/sec), 8172.0 ms avg latency, 9310.0 ms max latency.
90 records sent, 17.6 records/sec (1.72 MB/sec), 9102.7 ms avg latency, 10399.0 ms max latency.
110 records sent, 21.9 records/sec (2.14 MB/sec), 11800.6 ms avg latency, 13255.0 ms max latency.
184 records sent, 36.4 records/sec (3.56 MB/sec), 13493.1 ms avg latency, 14544.0 ms max latency.
270 records sent, 53.1 records/sec (5.19 MB/sec), 8185.5 ms avg latency, 12285.0 ms max latency.
329 records sent, 65.5 records/sec (6.39 MB/sec), 4364.2 ms avg latency, 6185.0 ms max latency.
355 records sent, 70.8 records/sec (6.92 MB/sec), 1280.2 ms avg latency, 3085.0 ms max latency.
280 records sent, 55.8 records/sec (5.45 MB/sec), 82.9 ms avg latency, 237.0 ms max latency.
259 records sent, 51.7 records/sec (5.05 MB/sec), 78.4 ms avg latency, 346.0 ms max latency.
296 records sent, 59.0 records/sec (5.76 MB/sec), 79.9 ms avg latency, 314.0 ms max latency.
283 records sent, 55.8 records/sec (5.45 MB/sec), 81.9 ms avg latency, 233.0 ms max latency.
312 records sent, 61.9 records/sec (6.05 MB/sec), 80.8 ms avg latency, 308.0 ms max latency.
326 records sent, 65.0 records/sec (6.35 MB/sec), 88.7 ms avg latency, 341.0 ms max latency.
325 records sent, 64.9 records/sec (6.34 MB/sec), 59.1 ms avg latency, 239.0 ms max latency.
312 records sent, 62.4 records/sec (6.09 MB/sec), 65.4 ms avg latency, 241.0 ms max latency.
318 records sent, 63.1 records/sec (6.16 MB/sec), 46.4 ms avg latency, 182.0 ms max latency.
345 records sent, 68.8 records/sec (6.72 MB/sec), 52.4 ms avg latency, 182.0 ms max latency.
332 records sent, 65.9 records/sec (6.44 MB/sec), 60.3 ms avg latency, 254.0 ms max latency.
323 records sent, 64.1 records/sec (6.26 MB/sec), 62.3 ms avg latency, 297.0 ms max latency.
319 records sent, 63.3 records/sec (6.18 MB/sec), 57.0 ms avg latency, 261.0 ms max latency.
338 records sent, 67.3 records/sec (6.57 MB/sec), 76.2 ms avg latency, 511.0 ms max latency.
331 records sent, 65.8 records/sec (6.43 MB/sec), 50.5 ms avg latency, 219.0 ms max latency.
333 records sent, 66.3 records/sec (6.47 MB/sec), 45.3 ms avg latency, 139.0 ms max latency.
350 records sent, 69.8 records/sec (6.82 MB/sec), 60.8 ms avg latency, 229.0 ms max latency.
342 records sent, 68.4 records/sec (6.68 MB/sec), 52.5 ms avg latency, 163.0 ms max latency.
361 records sent, 71.4 records/sec (6.98 MB/sec), 39.5 ms avg latency, 182.0 ms max latency.
330 records sent, 65.9 records/sec (6.43 MB/sec), 42.5 ms avg latency, 150.0 ms max latency.
346 records sent, 67.9 records/sec (6.63 MB/sec), 44.1 ms avg latency, 224.0 ms max latency.
8334 records sent, 51.195420 records/sec (5.00 MB/sec), 1128.17 ms avg latency, 18452.00 ms max latency, 58 ms 50th, 9081 ms 95th, 13671 ms 99th, 14306 ms 99.9th.
