run_id=security-overhead-final-factorial-mtls-b3-rf3-isr3-msg102400-tps1000-batch16384-acks1-prod1-complz4-trial3
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-mtls-b3-rf3-isr3-msg102400-tps1000-batch16384-acks1-prod1-complz4-trial3/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=1000
1865 records sent, 372.9 records/sec (36.41 MB/sec), 449.6 ms avg latency, 1599.0 ms max latency.
4638 records sent, 927.4 records/sec (90.57 MB/sec), 6.0 ms avg latency, 40.0 ms max latency.
5179 records sent, 1035.8 records/sec (101.15 MB/sec), 6.5 ms avg latency, 34.0 ms max latency.
5159 records sent, 1031.6 records/sec (100.74 MB/sec), 4.2 ms avg latency, 36.0 ms max latency.
6685 records sent, 1337.0 records/sec (130.57 MB/sec), 3.5 ms avg latency, 57.0 ms max latency.
6478 records sent, 1295.6 records/sec (126.52 MB/sec), 3.8 ms avg latency, 73.0 ms max latency.
5008 records sent, 1001.4 records/sec (97.79 MB/sec), 3.5 ms avg latency, 87.0 ms max latency.
5002 records sent, 1000.4 records/sec (97.70 MB/sec), 2.9 ms avg latency, 110.0 ms max latency.
5002 records sent, 1000.4 records/sec (97.70 MB/sec), 3.1 ms avg latency, 73.0 ms max latency.
5000 records sent, 999.8 records/sec (97.64 MB/sec), 2.7 ms avg latency, 55.0 ms max latency.
4995 records sent, 999.0 records/sec (97.56 MB/sec), 2.7 ms avg latency, 73.0 ms max latency.
5009 records sent, 1001.6 records/sec (97.81 MB/sec), 2.5 ms avg latency, 56.0 ms max latency.
4910 records sent, 980.4 records/sec (95.75 MB/sec), 26.0 ms avg latency, 947.0 ms max latency.
5101 records sent, 1020.2 records/sec (99.63 MB/sec), 22.2 ms avg latency, 493.0 ms max latency.
5002 records sent, 1000.4 records/sec (97.70 MB/sec), 2.4 ms avg latency, 53.0 ms max latency.
4983 records sent, 996.6 records/sec (97.32 MB/sec), 2.7 ms avg latency, 39.0 ms max latency.
5019 records sent, 1003.8 records/sec (98.03 MB/sec), 3.5 ms avg latency, 55.0 ms max latency.
5001 records sent, 1000.0 records/sec (97.66 MB/sec), 3.2 ms avg latency, 84.0 ms max latency.
5001 records sent, 1000.2 records/sec (97.68 MB/sec), 3.7 ms avg latency, 68.0 ms max latency.
100000 records sent, 999.680102 records/sec (97.63 MB/sec), 13.94 ms avg latency, 1599.00 ms max latency, 2 ms 50th, 18 ms 95th, 359 ms 99th, 1075 ms 99.9th.
