2293 records sent, 458.4 records/sec (44.77 MB/sec), 365.1 ms avg latency, 1511.0 ms max latency.
4924 records sent, 984.6 records/sec (96.15 MB/sec), 17.1 ms avg latency, 92.0 ms max latency.
5705 records sent, 1141.0 records/sec (111.43 MB/sec), 12.1 ms avg latency, 69.0 ms max latency.
6248 records sent, 1249.6 records/sec (122.03 MB/sec), 14.6 ms avg latency, 77.0 ms max latency.
5834 records sent, 1166.8 records/sec (113.95 MB/sec), 13.9 ms avg latency, 84.0 ms max latency.
5001 records sent, 999.8 records/sec (97.64 MB/sec), 8.9 ms avg latency, 49.0 ms max latency.
5004 records sent, 1000.8 records/sec (97.73 MB/sec), 8.7 ms avg latency, 46.0 ms max latency.
5004 records sent, 1000.6 records/sec (97.71 MB/sec), 9.2 ms avg latency, 50.0 ms max latency.
5000 records sent, 999.8 records/sec (97.64 MB/sec), 8.4 ms avg latency, 56.0 ms max latency.
5001 records sent, 1000.2 records/sec (97.68 MB/sec), 8.5 ms avg latency, 43.0 ms max latency.
5004 records sent, 1000.8 records/sec (97.73 MB/sec), 8.6 ms avg latency, 62.0 ms max latency.
5000 records sent, 1000.0 records/sec (97.66 MB/sec), 7.9 ms avg latency, 37.0 ms max latency.
4968 records sent, 989.6 records/sec (96.64 MB/sec), 29.5 ms avg latency, 265.0 ms max latency.
5053 records sent, 1010.6 records/sec (98.69 MB/sec), 76.6 ms avg latency, 632.0 ms max latency.
5003 records sent, 1000.6 records/sec (97.71 MB/sec), 7.9 ms avg latency, 34.0 ms max latency.
4993 records sent, 998.6 records/sec (97.52 MB/sec), 8.0 ms avg latency, 40.0 ms max latency.
5005 records sent, 1000.6 records/sec (97.71 MB/sec), 8.4 ms avg latency, 44.0 ms max latency.
5005 records sent, 1001.0 records/sec (97.75 MB/sec), 7.9 ms avg latency, 55.0 ms max latency.
5000 records sent, 1000.0 records/sec (97.66 MB/sec), 8.2 ms avg latency, 38.0 ms max latency.
100000 records sent, 999.670109 records/sec (97.62 MB/sec), 22.38 ms avg latency, 1511.00 ms max latency, 8 ms 50th, 43 ms 95th, 465 ms 99th, 1028 ms 99.9th.
