producer_index=11
producer_count=12
producer_records=8333
producer_throughput=833
1 records sent, 0.1 records/sec (0.01 MB/sec), 5608.0 ms avg latency, 5608.0 ms max latency.
57 records sent, 11.0 records/sec (1.08 MB/sec), 8371.5 ms avg latency, 17661.0 ms max latency.
96 records sent, 18.9 records/sec (1.85 MB/sec), 10433.7 ms avg latency, 12938.0 ms max latency.
162 records sent, 32.1 records/sec (3.13 MB/sec), 11701.4 ms avg latency, 13291.0 ms max latency.
144 records sent, 28.2 records/sec (2.75 MB/sec), 9018.0 ms avg latency, 11010.0 ms max latency.
144 records sent, 28.8 records/sec (2.81 MB/sec), 8843.7 ms avg latency, 9741.0 ms max latency.
234 records sent, 45.7 records/sec (4.46 MB/sec), 7875.8 ms avg latency, 9535.0 ms max latency.
425 records sent, 84.4 records/sec (8.24 MB/sec), 3264.2 ms avg latency, 6142.0 ms max latency.
403 records sent, 80.4 records/sec (7.85 MB/sec), 693.7 ms avg latency, 1797.0 ms max latency.
315 records sent, 62.8 records/sec (6.14 MB/sec), 62.1 ms avg latency, 205.0 ms max latency.
295 records sent, 58.9 records/sec (5.75 MB/sec), 66.8 ms avg latency, 210.0 ms max latency.
283 records sent, 56.6 records/sec (5.52 MB/sec), 60.0 ms avg latency, 225.0 ms max latency.
293 records sent, 58.6 records/sec (5.72 MB/sec), 45.9 ms avg latency, 133.0 ms max latency.
214 records sent, 42.2 records/sec (4.12 MB/sec), 37.3 ms avg latency, 144.0 ms max latency.
334 records sent, 66.6 records/sec (6.51 MB/sec), 52.4 ms avg latency, 225.0 ms max latency.
328 records sent, 65.6 records/sec (6.41 MB/sec), 50.7 ms avg latency, 156.0 ms max latency.
325 records sent, 64.7 records/sec (6.32 MB/sec), 60.3 ms avg latency, 254.0 ms max latency.
337 records sent, 67.2 records/sec (6.57 MB/sec), 53.7 ms avg latency, 328.0 ms max latency.
337 records sent, 67.4 records/sec (6.58 MB/sec), 53.8 ms avg latency, 295.0 ms max latency.
318 records sent, 63.6 records/sec (6.21 MB/sec), 49.7 ms avg latency, 289.0 ms max latency.
327 records sent, 65.1 records/sec (6.36 MB/sec), 40.2 ms avg latency, 134.0 ms max latency.
336 records sent, 66.9 records/sec (6.53 MB/sec), 53.2 ms avg latency, 283.0 ms max latency.
322 records sent, 64.3 records/sec (6.28 MB/sec), 53.8 ms avg latency, 208.0 ms max latency.
330 records sent, 65.6 records/sec (6.40 MB/sec), 35.1 ms avg latency, 150.0 ms max latency.
346 records sent, 69.2 records/sec (6.76 MB/sec), 34.8 ms avg latency, 150.0 ms max latency.
357 records sent, 71.3 records/sec (6.96 MB/sec), 47.1 ms avg latency, 191.0 ms max latency.
345 records sent, 68.6 records/sec (6.70 MB/sec), 42.8 ms avg latency, 233.0 ms max latency.
354 records sent, 70.4 records/sec (6.88 MB/sec), 37.4 ms avg latency, 198.0 ms max latency.
8333 records sent, 52.731495 records/sec (5.15 MB/sec), 1172.65 ms avg latency, 17661.00 ms max latency, 44 ms 50th, 9007 ms 95th, 11822 ms 99th, 12897 ms 99.9th.
