producer_index=4
producer_count=6
producer_records=16667
producer_throughput=167
1 records sent, 0.1 records/sec (0.01 MB/sec), 9515.0 ms avg latency, 9515.0 ms max latency.
156 records sent, 31.0 records/sec (3.02 MB/sec), 4370.0 ms avg latency, 5813.0 ms max latency.
304 records sent, 60.1 records/sec (5.87 MB/sec), 6574.7 ms avg latency, 8077.0 ms max latency.
354 records sent, 69.2 records/sec (6.75 MB/sec), 4931.1 ms avg latency, 6152.0 ms max latency.
654 records sent, 130.5 records/sec (12.74 MB/sec), 3304.8 ms avg latency, 5111.0 ms max latency.
902 records sent, 179.9 records/sec (17.57 MB/sec), 476.2 ms avg latency, 1566.0 ms max latency.
766 records sent, 152.7 records/sec (14.91 MB/sec), 26.8 ms avg latency, 74.0 ms max latency.
809 records sent, 161.7 records/sec (15.79 MB/sec), 28.7 ms avg latency, 116.0 ms max latency.
841 records sent, 168.1 records/sec (16.42 MB/sec), 26.0 ms avg latency, 127.0 ms max latency.
821 records sent, 163.4 records/sec (15.96 MB/sec), 26.4 ms avg latency, 130.0 ms max latency.
834 records sent, 166.7 records/sec (16.28 MB/sec), 26.9 ms avg latency, 118.0 ms max latency.
866 records sent, 173.2 records/sec (16.91 MB/sec), 35.1 ms avg latency, 191.0 ms max latency.
824 records sent, 163.9 records/sec (16.00 MB/sec), 28.4 ms avg latency, 148.0 ms max latency.
842 records sent, 168.1 records/sec (16.42 MB/sec), 23.5 ms avg latency, 125.0 ms max latency.
842 records sent, 168.3 records/sec (16.43 MB/sec), 23.6 ms avg latency, 99.0 ms max latency.
583 records sent, 116.4 records/sec (11.36 MB/sec), 612.0 ms avg latency, 2096.0 ms max latency.
1073 records sent, 213.9 records/sec (20.89 MB/sec), 745.7 ms avg latency, 2193.0 ms max latency.
822 records sent, 164.2 records/sec (16.04 MB/sec), 33.4 ms avg latency, 236.0 ms max latency.
865 records sent, 172.7 records/sec (16.86 MB/sec), 22.3 ms avg latency, 97.0 ms max latency.
870 records sent, 173.1 records/sec (16.90 MB/sec), 22.8 ms avg latency, 89.0 ms max latency.
864 records sent, 172.5 records/sec (16.85 MB/sec), 20.9 ms avg latency, 90.0 ms max latency.
938 records sent, 187.5 records/sec (18.31 MB/sec), 22.0 ms avg latency, 78.0 ms max latency.
16667 records sent, 141.843187 records/sec (13.85 MB/sec), 510.32 ms avg latency, 9515.00 ms max latency, 23 ms 50th, 4665 ms 95th, 6513 ms 99th, 7314 ms 99.9th.
