producer_index=6
producer_count=12
producer_records=8333
producer_throughput=83
1 records sent, 0.1 records/sec (0.00 MB/sec), 7004.0 ms avg latency, 7004.0 ms max latency.
1004 records sent, 200.4 records/sec (0.20 MB/sec), 378.0 ms avg latency, 937.0 ms max latency.
418 records sent, 83.4 records/sec (0.08 MB/sec), 17.1 ms avg latency, 47.0 ms max latency.
416 records sent, 83.2 records/sec (0.08 MB/sec), 9.8 ms avg latency, 23.0 ms max latency.
416 records sent, 83.1 records/sec (0.08 MB/sec), 11.5 ms avg latency, 27.0 ms max latency.
416 records sent, 83.0 records/sec (0.08 MB/sec), 11.3 ms avg latency, 38.0 ms max latency.
415 records sent, 83.0 records/sec (0.08 MB/sec), 10.9 ms avg latency, 38.0 ms max latency.
417 records sent, 83.2 records/sec (0.08 MB/sec), 10.0 ms avg latency, 20.0 ms max latency.
415 records sent, 82.9 records/sec (0.08 MB/sec), 9.6 ms avg latency, 40.0 ms max latency.
416 records sent, 83.1 records/sec (0.08 MB/sec), 10.4 ms avg latency, 38.0 ms max latency.
415 records sent, 83.0 records/sec (0.08 MB/sec), 9.8 ms avg latency, 18.0 ms max latency.
416 records sent, 83.1 records/sec (0.08 MB/sec), 9.4 ms avg latency, 16.0 ms max latency.
415 records sent, 82.9 records/sec (0.08 MB/sec), 9.6 ms avg latency, 32.0 ms max latency.
416 records sent, 83.1 records/sec (0.08 MB/sec), 9.0 ms avg latency, 16.0 ms max latency.
416 records sent, 83.2 records/sec (0.08 MB/sec), 7.7 ms avg latency, 16.0 ms max latency.
415 records sent, 83.0 records/sec (0.08 MB/sec), 6.8 ms avg latency, 12.0 ms max latency.
416 records sent, 83.0 records/sec (0.08 MB/sec), 6.9 ms avg latency, 19.0 ms max latency.
415 records sent, 83.0 records/sec (0.08 MB/sec), 7.3 ms avg latency, 13.0 ms max latency.
416 records sent, 83.2 records/sec (0.08 MB/sec), 6.1 ms avg latency, 14.0 ms max latency.
8333 records sent, 82.936879 records/sec (0.08 MB/sec), 54.72 ms avg latency, 7004.00 ms max latency, 9 ms 50th, 518 ms 95th, 877 ms 99th, 911 ms 99.9th.
