run_id=security-overhead-final-factorial-mtls-b5-rf5-isr4-msg102400-tps10000-batch16384-acks1-prod1-compnone-trial1
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-mtls-b5-rf5-isr4-msg102400-tps10000-batch16384-acks1-prod1-compnone-trial1/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=10000
2426 records sent, 485.2 records/sec (47.38 MB/sec), 396.9 ms avg latency, 1376.0 ms max latency.
5933 records sent, 1186.6 records/sec (115.88 MB/sec), 10.9 ms avg latency, 75.0 ms max latency.
5934 records sent, 1186.6 records/sec (115.88 MB/sec), 7.9 ms avg latency, 69.0 ms max latency.
7766 records sent, 1553.2 records/sec (151.68 MB/sec), 45.1 ms avg latency, 285.0 ms max latency.
8594 records sent, 1718.8 records/sec (167.85 MB/sec), 17.0 ms avg latency, 124.0 ms max latency.
8813 records sent, 1762.6 records/sec (172.13 MB/sec), 15.4 ms avg latency, 102.0 ms max latency.
8761 records sent, 1752.2 records/sec (171.11 MB/sec), 12.9 ms avg latency, 157.0 ms max latency.
8807 records sent, 1761.4 records/sec (172.01 MB/sec), 9.0 ms avg latency, 208.0 ms max latency.
8740 records sent, 1747.7 records/sec (170.67 MB/sec), 14.7 ms avg latency, 273.0 ms max latency.
8656 records sent, 1731.2 records/sec (169.06 MB/sec), 27.3 ms avg latency, 538.0 ms max latency.
8733 records sent, 1746.6 records/sec (170.57 MB/sec), 25.9 ms avg latency, 801.0 ms max latency.
8680 records sent, 1736.0 records/sec (169.53 MB/sec), 12.6 ms avg latency, 300.0 ms max latency.
100000 records sent, 1545.642833 records/sec (150.94 MB/sec), 26.76 ms avg latency, 1376.00 ms max latency, 7 ms 50th, 91 ms 95th, 528 ms 99th, 1009 ms 99.9th.
