run_id=security-overhead-final-factorial-tls-b5-rf5-isr3-msg102400-tps10000-batch131072-acksall-prod1-complz4-trial3
producer_count=1
----- /var/lib/kafka-client/results/security-overhead-final-factorial-tls-b5-rf5-isr3-msg102400-tps10000-batch131072-acksall-prod1-complz4-trial3/producer-perf-1.log -----
producer_index=1
producer_count=1
producer_records=100000
producer_throughput=10000
1922 records sent, 384.4 records/sec (37.54 MB/sec), 258.5 ms avg latency, 1342.0 ms max latency.
4076 records sent, 815.2 records/sec (79.61 MB/sec), 13.5 ms avg latency, 71.0 ms max latency.
4607 records sent, 921.2 records/sec (89.96 MB/sec), 15.4 ms avg latency, 66.0 ms max latency.
4639 records sent, 927.4 records/sec (90.57 MB/sec), 17.3 ms avg latency, 99.0 ms max latency.
4897 records sent, 979.4 records/sec (95.64 MB/sec), 64.3 ms avg latency, 490.0 ms max latency.
6123 records sent, 1224.4 records/sec (119.57 MB/sec), 116.4 ms avg latency, 329.0 ms max latency.
6144 records sent, 1227.6 records/sec (119.88 MB/sec), 187.7 ms avg latency, 392.0 ms max latency.
6052 records sent, 1210.4 records/sec (118.20 MB/sec), 198.4 ms avg latency, 389.0 ms max latency.
5876 records sent, 1175.2 records/sec (114.77 MB/sec), 205.9 ms avg latency, 410.0 ms max latency.
5833 records sent, 1166.6 records/sec (113.93 MB/sec), 205.0 ms avg latency, 439.0 ms max latency.
5702 records sent, 1140.4 records/sec (111.37 MB/sec), 185.0 ms avg latency, 398.0 ms max latency.
4519 records sent, 903.6 records/sec (88.24 MB/sec), 267.8 ms avg latency, 838.0 ms max latency.
5950 records sent, 1189.5 records/sec (116.16 MB/sec), 199.1 ms avg latency, 372.0 ms max latency.
5864 records sent, 1172.8 records/sec (114.53 MB/sec), 203.3 ms avg latency, 393.0 ms max latency.
5797 records sent, 1159.4 records/sec (113.22 MB/sec), 213.0 ms avg latency, 409.0 ms max latency.
5818 records sent, 1163.6 records/sec (113.63 MB/sec), 200.2 ms avg latency, 422.0 ms max latency.
5708 records sent, 1141.6 records/sec (111.48 MB/sec), 216.1 ms avg latency, 463.0 ms max latency.
5999 records sent, 1199.8 records/sec (117.17 MB/sec), 199.1 ms avg latency, 375.0 ms max latency.
100000 records sent, 1065.246338 records/sec (104.03 MB/sec), 168.71 ms avg latency, 1342.00 ms max latency, 173 ms 50th, 314 ms 95th, 463 ms 99th, 812 ms 99.9th.
