producer_index=11
producer_count=12
producer_records=8333
producer_throughput=83
1 records sent, 0.1 records/sec (0.00 MB/sec), 16175.0 ms avg latency, 16175.0 ms max latency.
1759 records sent, 349.2 records/sec (0.34 MB/sec), 2599.0 ms avg latency, 4051.0 ms max latency.
423 records sent, 84.2 records/sec (0.08 MB/sec), 49.5 ms avg latency, 140.0 ms max latency.
423 records sent, 84.3 records/sec (0.08 MB/sec), 37.1 ms avg latency, 249.0 ms max latency.
415 records sent, 82.8 records/sec (0.08 MB/sec), 19.0 ms avg latency, 73.0 ms max latency.
422 records sent, 84.0 records/sec (0.08 MB/sec), 19.6 ms avg latency, 89.0 ms max latency.
417 records sent, 83.2 records/sec (0.08 MB/sec), 16.8 ms avg latency, 119.0 ms max latency.
415 records sent, 83.0 records/sec (0.08 MB/sec), 15.5 ms avg latency, 47.0 ms max latency.
417 records sent, 83.3 records/sec (0.08 MB/sec), 18.5 ms avg latency, 81.0 ms max latency.
416 records sent, 83.1 records/sec (0.08 MB/sec), 15.6 ms avg latency, 55.0 ms max latency.
414 records sent, 82.7 records/sec (0.08 MB/sec), 15.7 ms avg latency, 59.0 ms max latency.
417 records sent, 83.4 records/sec (0.08 MB/sec), 15.1 ms avg latency, 81.0 ms max latency.
416 records sent, 83.1 records/sec (0.08 MB/sec), 14.6 ms avg latency, 71.0 ms max latency.
416 records sent, 82.7 records/sec (0.08 MB/sec), 14.2 ms avg latency, 48.0 ms max latency.
418 records sent, 83.4 records/sec (0.08 MB/sec), 13.8 ms avg latency, 62.0 ms max latency.
416 records sent, 83.1 records/sec (0.08 MB/sec), 14.5 ms avg latency, 81.0 ms max latency.
415 records sent, 83.0 records/sec (0.08 MB/sec), 13.6 ms avg latency, 124.0 ms max latency.
8333 records sent, 82.942658 records/sec (0.08 MB/sec), 565.79 ms avg latency, 16175.00 ms max latency, 16 ms 50th, 3643 ms 95th, 4022 ms 99th, 4050 ms 99.9th.
